x_pic,y_pic,x,y,z,u,v,w,exx,eyy,exy,e1,e2,gamma,evm
516,699,-1.73460E+000,-5.94738E+000,2.20082E-002,1.47073E-005,-2.50746E-004,4.36235E-003,2.15134E-004,1.22846E-004,-2.63464E-005,2.22126E-004,1.15854E-004,-1.48623E+001,3.43504E-004
526,699,-1.65169E+000,-5.94751E+000,2.12702E-002,-2.40888E-006,-3.74593E-004,4.59229E-003,-2.59512E-004,2.06275E-004,-2.05562E-004,2.84018E-004,-3.37255E-004,-6.92835E+001,3.62622E-004
506,739,-1.81761E+000,-5.61626E+000,2.27579E-002,-1.36948E-004,-3.39984E-004,3.01021E-003,1.96594E-004,-5.88297E-005,6.25163E-006,1.96747E-004,-5.89826E-005,1.40122E+000,2.01937E-004
686,1109,-3.25101E-001,-2.55095E+000,1.51509E-003,4.69850E-005,-2.00911E-004,2.67056E-003,-2.22963E-004,2.35292E-004,8.26288E-005,2.49736E-004,-2.37406E-004,8.00847E+001,2.81522E-004
506,759,-1.81766E+000,-5.44997E+000,2.28522E-002,-1.45329E-004,-2.75712E-004,3.77990E-003,1.74214E-004,1.11252E-004,2.10381E-005,1.80596E-004,1.04869E-004,1.68771E+001,2.88794E-004
506,769,-1.81744E+000,-5.36735E+000,2.68316E-002,-2.27413E-004,-2.43194E-004,2.81357E-003,1.35024E-004,-9.74095E-005,8.18178E-005,1.60936E-004,-1.23321E-004,1.75730E+001,1.68371E-004
646,1109,-6.56901E-001,-2.55057E+000,6.69584E-003,-6.31451E-005,-1.87152E-004,3.85803E-003,3.66702E-004,1.30896E-004,-1.67606E-004,4.53721E-004,4.38776E-005,-2.74376E+001,5.50994E-004
656,1109,-5.73919E-001,-2.55112E+000,7.25087E-003,-8.31191E-005,-2.64677E-004,4.13716E-003,3.12634E-004,7.34318E-005,-1.47097E-004,3.82616E-004,3.44950E-006,-2.54431E+001,4.43812E-004
666,1109,-4.90883E-001,-2.55076E+000,5.02330E-003,1.75546E-005,-2.96549E-004,2.73580E-003,2.70160E-004,1.37201E-004,-1.00474E-004,3.24157E-004,8.32042E-005,-2.82546E+001,4.30460E-004
676,1109,-4.07994E-001,-2.55087E+000,5.15233E-003,-6.14195E-005,-2.40836E-004,3.16721E-003,1.96723E-004,2.05392E-004,1.62735E-005,2.17898E-004,1.84217E-004,5.24568E+001,4.02585E-004
506,749,-1.81787E+000,-5.53297E+000,1.83464E-002,-8.71069E-005,-2.53658E-004,3.61244E-003,1.54457E-004,4.86053E-005,2.62198E-005,1.60595E-004,4.24665E-005,1.31771E+001,2.14209E-004
516,669,-1.73518E+000,-6.19549E+000,1.25575E-002,-9.67004E-005,-2.27810E-004,2.60334E-003,-3.82800E-006,-1.76154E-004,1.90943E-004,1.19492E-004,-2.99474E-004,3.28564E+001,3.01503E-004
936,619,1.74903E+000,-6.61664E+000,-1.54035E-002,-2.06508E-005,-3.06096E-004,2.90512E-003,-5.18926E-004,1.07658E-003,3.95657E-004,1.16931E-003,-6.11653E-004,7.68101E+001,1.16973E-003
946,619,1.83204E+000,-6.61692E+000,-1.19598E-002,-2.73098E-004,-2.86437E-004,2.72772E-003,-3.08857E-005,7.30015E-004,6.17733E-004,1.07506E-003,-3.75926E-004,6.08141E+001,1.09113E-003
956,619,1.91520E+000,-6.61839E+000,-1.24757E-002,-6.85905E-005,-2.61410E-004,3.01219E-003,-7.51949E-004,-2.51116E-004,1.94563E-004,-1.84416E-004,-8.18650E-004,7.10772E+001,1.06781E-003
796,979,5.87775E-001,-3.62936E+000,-1.22049E-003,1.06396E-004,-2.25086E-004,2.51882E-003,4.85043E-004,-4.77712E-004,1.96606E-005,4.85445E-004,-4.78113E-004,1.16940E+000,5.56359E-004
796,989,5.87541E-001,-3.54668E+000,-4.22735E-003,6.77500E-005,-2.53191E-004,2.40467E-003,5.66032E-005,-4.36304E-004,-1.63683E-004,1.06007E-004,-4.85708E-004,-1.67951E+001,5.10765E-004
746,1059,1.72805E-001,-2.96580E+000,2.09896E-003,-2.86811E-005,-2.64262E-004,3.00197E-003,3.50888E-004,9.91104E-005,-3.01407E-005,3.54445E-004,9.55525E-005,-6.73226E+000,4.74173E-004
506,629,-1.81763E+000,-6.52742E+000,2.22639E-002,-1.07024E-004,-3.49412E-004,3.84588E-003,4.14867E-004,-3.70872E-004,-1.07562E-004,4.29325E-004,-3.85331E-004,-7.65578E+000,4.72395E-004
506,639,-1.81792E+000,-6.44449E+000,2.27392E-002,-3.09532E-004,-3.80961E-004,5.67371E-003,1.18730E-004,1.66861E-004,-4.62561E-005,1.94937E-004,9.06533E-005,-5.87434E+001,2.91868E-004
506,649,-1.81828E+000,-6.36150E+000,1.45185E-002,-2.78525E-004,-2.34459E-004,3.65455E-003,6.33862E-005,4.66520E-004,-1.28529E-005,4.66929E-004,6.29768E-005,-8.81757E+001,5.78959E-004
756,1039,2.55653E-001,-3.13151E+000,-2.14200E-003,6.79916E-005,-2.48346E-004,2.62455E-003,4.58946E-004,1.56969E-004,4.39508E-005,4.65213E-004,1.50702E-004,8.11478E+000,6.42125E-004
756,1049,2.55179E-001,-3.04847E+000,-6.83089E-003,-9.46645E-005,-1.21703E-004,2.64987E-003,5.24351E-004,1.15616E-004,3.45804E-005,5.27256E-004,1.12712E-004,4.80194E+000,6.83258E-004
756,1059,2.55624E-001,-2.96506E+000,-1.22422E-003,-3.75911E-005,-1.57673E-004,2.27828E-003,6.39464E-004,3.71386E-005,2.95873E-005,6.40914E-004,3.56887E-005,2.80547E+000,7.61506E-004
776,999,4.21083E-001,-3.46340E+000,-6.60687E-003,-1.55094E-004,-1.69092E-004,3.58769E-003,-1.06901E-004,-1.72785E-004,-1.30274E-004,-5.46821E-006,-2.74218E-004,-3.79046E+001,3.19843E-004
786,999,5.04568E-001,-3.46328E+000,-7.00966E-004,-8.19235E-005,-1.35419E-004,3.20133E-003,7.39574E-006,-9.81580E-005,-2.74681E-004,2.34324E-004,-3.25086E-004,-3.95619E+001,3.35486E-004
796,999,5.87416E-001,-3.46323E+000,-5.35062E-003,5.72588E-006,-1.99870E-004,2.19979E-003,2.79826E-005,6.31007E-005,-5.37511E-004,5.83339E-004,-4.92256E-004,-4.59355E+001,6.27639E-004
766,1029,3.38459E-001,-3.21425E+000,-1.88778E-003,-1.97104E-004,-2.75434E-004,1.80281E-003,4.47573E-004,2.89569E-004,1.00789E-004,4.96633E-004,2.40509E-004,2.59547E+001,7.51828E-004
976,649,2.08271E+000,-6.36730E+000,7.30597E-003,9.34255E-005,-2.47643E-004,3.45792E-003,-5.92382E-005,4.65366E-006,2.14206E-004,1.89283E-004,-2.43868E-004,4.92412E+001,2.55967E-004
646,619,-6.55308E-001,-6.61197E+000,2.91047E-002,-7.43760E-005,-5.01315E-004,3.21753E-003,-3.07732E-004,-2.43722E-004,3.15795E-004,4.16855E-005,-5.93139E-004,4.78935E+001,6.62144E-004
976,629,2.08199E+000,-6.53381E+000,-1.39887E-003,-1.58730E-004,-2.82747E-004,1.83954E-003,4.08126E-004,-3.70161E-004,5.39006E-004,6.83783E-004,-6.45818E-004,2.70860E+001,7.68584E-004
976,639,2.08295E+000,-6.45226E+000,1.27025E-002,-1.26717E-004,-1.91840E-004,2.05581E-003,3.04690E-004,-1.28728E-004,2.84287E-004,4.45448E-004,-2.69485E-004,2.63411E+001,4.48708E-004
886,609,1.33560E+000,-6.69643E+000,1.23698E-002,1.28249E-005,-3.56052E-004,6.58269E-003,-1.22377E-005,-3.16949E-005,-3.33772E-004,3.11948E-004,-3.55880E-004,-4.41652E+001,3.88065E-004
896,609,1.42020E+000,-6.69605E+000,3.12597E-002,3.34971E-005,-1.56688E-004,2.15239E-003,-5.00732E-004,9.32320E-004,2.18704E-004,9.64954E-004,-5.33366E-004,8.15132E+001,9.66741E-004
906,609,1.50388E+000,-6.69694E+000,3.78647E-002,1.56879E-004,-1.44844E-004,7.14076E-004,-4.83419E-004,2.90404E-003,1.65415E-004,2.91210E-003,-4.91478E-004,8.72110E+001,3.11783E-003
966,619,1.99947E+000,-6.61859E+000,6.47940E-003,-9.14617E-005,3.29325E-005,3.28749E-003,5.13115E-004,-5.37588E-004,5.91151E-004,7.78620E-004,-8.03093E-004,2.41864E+001,9.13530E-004
846,619,1.00139E+000,-6.61054E+000,-2.50636E-002,4.22837E-005,-2.20742E-004,2.06326E-003,3.69214E-004,1.15913E-003,1.02229E-003,1.86011E-003,-3.31761E-004,5.55619E+001,1.98426E-003
856,619,1.08526E+000,-6.61358E+000,-1.03970E-002,-4.47357E-005,-1.62592E-004,2.26249E-003,4.50899E-005,-2.96821E-005,-2.27929E-005,5.14900E-005,-3.60822E-005,-1.56846E+001,5.28555E-005
866,619,1.16833E+000,-6.61609E+000,-7.19410E-003,-1.67895E-004,-2.27898E-004,2.67332E-003,-5.03423E-004,-7.13463E-005,-5.47291E-004,3.01003E-004,-8.75772E-004,-5.57706E+001,8.89921E-004
836,629,9.19604E-001,-6.53079E+000,-2.53284E-003,-1.21193E-004,-2.17679E-004,3.40786E-003,8.75343E-006,1.19825E-003,1.16571E-004,1.20957E-003,-2.56279E-006,8.44553E+001,1.39521E-003
926,619,1.66601E+000,-6.61574E+000,-1.55143E-002,-2.26078E-005,-5.33002E-004,2.77034E-003,-1.18995E-003,1.11126E-003,-1.93265E-004,1.12737E-003,-1.20607E-003,-8.52326E+001,1.34951E-003
776,1009,4.21698E-001,-3.38022E+000,-2.52157E-003,1.51276E-004,-2.26568E-004,2.91375E-003,-1.01897E-004,-9.35261E-006,2.84633E-005,-1.29920E-006,-1.09951E-004,7.42017E+001,1.27717E-004
776,1019,4.21289E-001,-3.29752E+000,-6.98718E-003,-5.24254E-005,-2.22759E-004,1.51046E-003,-4.37599E-005,4.88196E-005,2.99214E-004,3.05303E-004,-3.00243E-004,4.93971E+001,3.49649E-004
776,1029,4.21560E-001,-3.21453E+000,-2.34675E-003,-4.32035E-005,-1.63588E-004,2.09360E-003,1.17570E-004,3.16535E-004,2.46912E-004,4.83252E-004,-4.91477E-005,5.59724E+001,5.31912E-004
766,1039,3.38645E-001,-3.13197E+000,-2.90377E-003,6.57156E-005,-2.86248E-004,1.87495E-003,3.03856E-004,2.13884E-004,1.34933E-004,4.01105E-004,1.16636E-004,3.57810E+001,5.43167E-004
876,609,1.25111E+000,-6.70232E+000,-1.70986E-002,1.27938E-004,-3.01749E-004,7.33265E-004,-9.11775E-004,-7.62649E-004,-1.77346E-003,9.37817E-004,-2.61224E-003,-4.62038E+001,2.64663E-003
506,659,-1.81852E+000,-6.27841E+000,9.04129E-003,-2.09965E-004,-2.19216E-004,3.03183E-003,1.18978E-004,2.87357E-004,1.67663E-004,3.90781E-004,1.55545E-005,5.83315E+001,4.60478E-004
496,719,-1.90021E+000,-5.78154E+000,2.97962E-002,-1.20034E-004,-2.47156E-004,4.28854E-003,1.15571E-005,-1.54280E-004,-1.79229E-004,1.26119E-004,-2.68842E-004,-3.25864E+001,2.69013E-004
496,729,-1.90036E+000,-5.69826E+000,2.79650E-002,-2.05711E-004,-2.12572E-004,3.52219E-003,-8.38380E-006,-2.03414E-004,-1.99154E-004,1.15848E-004,-3.27646E-004,-3.19557E+001,3.32296E-004
496,739,-1.90098E+000,-5.61576E+000,1.80491E-002,-2.02963E-004,-2.43276E-004,3.58164E-003,-1.47309E-005,-2.15768E-004,-2.00967E-004,1.09454E-004,-3.39953E-004,-3.17135E+001,3.47062E-004
496,749,-1.90107E+000,-5.53244E+000,1.66991E-002,-1.87561E-004,-2.50308E-004,3.88594E-003,9.70277E-005,-4.25246E-005,-1.31746E-004,1.76335E-004,-1.21832E-004,-3.10466E+001,1.80569E-004
496,759,-1.90043E+000,-5.44973E+000,2.68195E-002,-2.32387E-004,-2.58965E-004,3.06342E-003,1.51666E-004,5.93993E-005,-2.63728E-005,1.58673E-004,5.23931E-005,-1.48775E+001,2.19804E-004
746,1069,1.72631E-001,-2.88250E+000,-2.16144E-004,-4.69287E-005,-1.05836E-004,3.02676E-003,2.09660E-004,1.80413E-004,3.11290E-005,2.29429E-004,1.60644E-004,3.24186E+001,3.92089E-004
756,1069,2.55605E-001,-2.88235E+000,-2.56732E-003,5.32832E-005,-2.37986E-004,2.55612E-003,4.87581E-004,1.00143E-004,9.58906E-005,5.10015E-004,7.77089E-005,1.31677E+001,6.38526E-004
766,1049,3.38253E-001,-3.04878E+000,-5.85008E-003,-7.90287E-005,-1.89524E-004,2.64871E-003,3.55998E-004,1.16620E-004,1.52555E-004,4.30212E-004,4.24055E-005,2.59418E+001,5.22971E-004
766,1059,3.38569E-001,-2.96537E+000,-1.07027E-003,-3.24673E-005,-1.47192E-004,3.27125E-003,3.16139E-004,4.82192E-005,7.07831E-005,3.33690E-004,3.06684E-005,1.39257E+001,4.04184E-004
766,1069,3.38828E-001,-2.88268E+000,1.37232E-003,6.75939E-005,-2.13340E-004,3.21497E-003,2.27307E-004,6.55992E-005,4.70241E-005,2.39987E-004,5.29190E-005,1.50910E+001,3.12184E-004
696,1119,-2.42204E-001,-2.46759E+000,-4.47814E-004,6.98597E-005,-8.58701E-005,2.46128E-003,-1.11497E-004,2.75794E-004,5.19052E-005,2.82630E-004,-1.18333E-004,8.24975E+001,2.83873E-004
706,1119,-1.59438E-001,-2.46775E+000,-1.47733E-003,-4.71035E-005,-6.00541E-005,3.06535E-003,-2.84808E-005,2.23249E-004,-8.19943E-005,2.47601E-004,-5.28325E-005,-7.34590E+001,2.60810E-004
716,1119,-7.63739E-002,-2.46797E+000,-7.98003E-005,-4.04794E-005,-1.51917E-004,3.41993E-003,1.24846E-004,2.66196E-004,-2.55907E-004,4.61008E-004,-6.99664E-005,-5.27194E+001,4.96882E-004
726,1099,6.50592E-003,-2.63373E+000,-2.24568E-003,-3.04998E-005,-1.30309E-004,3.22988E-003,4.31652E-004,-1.88595E-004,1.10957E-004,4.50904E-004,-2.07847E-004,9.84320E+000,4.51362E-004
726,1109,6.86442E-003,-2.55131E+000,1.89307E-003,6.39623E-005,-1.58396E-004,3.22735E-003,4.24325E-004,-1.37231E-004,-4.17071E-005,4.27405E-004,-1.40311E-004,-4.22451E+000,4.35726E-004
726,1119,6.99491E-003,-2.46816E+000,3.87926E-003,3.68222E-005,-1.19672E-004,2.74341E-003,3.02214E-004,1.54581E-004,-2.50836E-004,4.89869E-004,-3.30742E-005,-3.68009E+001,5.47557E-004
506,699,-1.81746E+000,-5.94730E+000,2.31205E-002,-5.18317E-005,-1.28238E-004,2.51386E-003,5.68047E-004,1.42562E-004,4.55670E-005,5.72872E-004,1.37737E-004,6.04473E+000,7.53710E-004
496,709,-1.90030E+000,-5.86457E+000,2.79822E-002,-1.73253E-004,-3.94829E-004,3.23748E-003,1.02815E-005,3.35646E-005,-8.37833E-005,1.06511E-004,-6.26652E-005,-4.89553E+001,1.07064E-004
726,1079,6.75793E-003,-2.79968E+000,2.04429E-003,-4.28983E-005,-1.09144E-004,3.54572E-003,2.66835E-004,1.26191E-004,2.88979E-005,2.72541E-004,1.20485E-004,1.11698E+001,4.02711E-004
736,1079,8.96764E-002,-2.79962E+000,1.21650E-003,-9.76576E-005,-1.39203E-004,3.02619E-003,1.75862E-004,2.41892E-004,2.32112E-005,2.49234E-004,1.68519E-004,7.24454E+001,4.20344E-004
506,689,-1.81641E+000,-6.03111E+000,4.11853E-002,-9.99325E-005,-2.22113E-004,3.02027E-003,5.81852E-004,1.67904E-005,1.34972E-004,6.12437E-004,-1.37940E-005,1.27675E+001,6.99353E-004
726,1089,6.51084E-003,-2.71650E+000,-1.90935E-003,-3.79162E-005,-1.57765E-004,3.43669E-003,3.92760E-004,-2.41477E-004,2.60496E-004,4.86034E-004,-3.34752E-004,1.97006E+001,4.97443E-004
496,699,-1.90040E+000,-5.94718E+000,2.64999E-002,-2.23990E-004,-3.07232E-004,2.55087E-003,1.66797E-004,1.74202E-004,-2.65504E-006,1.75055E-004,1.65943E-004,-7.21783E+001,3.41039E-004
746,1079,1.72842E-001,-2.79961E+000,8.70504E-004,4.85511E-005,-9.22624E-005,2.29049E-003,1.89807E-004,3.33341E-004,4.87992E-005,3.48360E-004,1.74787E-004,7.28928E+001,5.32659E-004
686,1119,-3.25063E-001,-2.46765E+000,1.72915E-003,7.85319E-005,-1.62572E-004,2.77012E-003,-4.28950E-005,2.55178E-004,5.10115E-005,2.63667E-004,-5.13833E-005,8.05526E+001,2.79553E-004
656,1119,-5.73512E-001,-2.46821E+000,1.29700E-002,-5.84707E-005,-1.88872E-004,3.85956E-003,3.78536E-004,4.37556E-005,-6.79298E-005,3.91795E-004,3.04972E-005,-1.10441E+001,4.71002E-004
666,1119,-4.90773E-001,-2.46794E+000,7.19613E-003,-3.03434E-005,-1.94980E-004,2.40874E-003,3.66932E-004,1.28233E-004,-5.80757E-005,3.80312E-004,1.14853E-004,-1.29739E+001,5.18341E-004
676,1119,-4.08068E-001,-2.46755E+000,2.40361E-003,2.84418E-005,-1.74347E-004,2.93510E-003,3.85214E-004,2.08195E-004,1.57017E-005,3.86596E-004,2.06813E-004,5.02984E+000,6.02419E-004
646,1119,-6.56721E-001,-2.46776E+000,1.01586E-002,-8.63081E-005,-1.83764E-004,4.11972E-003,4.52677E-004,-1.47756E-004,7.16072E-005,4.61098E-004,-1.56178E-004,6.70773E+000,4.69027E-004
496,629,-1.90061E+000,-6.52725E+000,2.15580E-002,-1.23147E-004,-2.95280E-004,2.94768E-003,4.08778E-004,-3.83997E-004,-9.89690E-005,4.20946E-004,-3.96165E-004,-7.00943E+000,4.72410E-004
496,639,-1.90063E+000,-6.44442E+000,2.21894E-002,-1.40498E-004,-3.11292E-004,3.51233E-003,1.09578E-004,2.41941E-004,2.84871E-005,2.47811E-004,1.03707E-004,7.83555E+001,3.61231E-004
496,649,-1.90022E+000,-6.36121E+000,2.86145E-002,-1.32470E-004,-2.80860E-004,3.37014E-003,8.03300E-005,5.01258E-004,3.90511E-005,5.04851E-004,7.67377E-005,8.47442E+001,6.31932E-004
496,619,-1.90008E+000,-6.60899E+000,3.23951E-002,-2.24253E-004,-2.08970E-004,3.68052E-003,7.12476E-004,-9.22547E-004,-1.98050E-004,7.36123E-004,-9.46195E-004,-6.80905E+000,9.93745E-004
506,619,-1.81722E+000,-6.60966E+000,2.82820E-002,-1.69924E-004,-2.75379E-004,2.41922E-003,7.45940E-004,-1.00449E-003,-1.54714E-004,7.59509E-004,-1.01805E-003,-5.01238E+000,1.05834E-003
516,619,-1.73491E+000,-6.60941E+000,1.61029E-002,-5.81177E-005,-2.41074E-004,2.72572E-003,7.48941E-004,-1.07212E-003,-2.09364E-004,7.72701E-004,-1.09588E-003,-6.47465E+000,1.12619E-003
776,1039,4.21918E-001,-3.13192E+000,-5.85767E-004,1.90466E-004,-1.34115E-004,1.87580E-003,1.74224E-004,2.20497E-004,2.81934E-004,4.80243E-004,-8.55219E-005,4.73457E+001,5.12348E-004
786,1019,5.04489E-001,-3.29774E+000,-2.84424E-003,-5.55956E-005,-1.81410E-004,2.51694E-003,2.36954E-005,1.90221E-004,2.87134E-004,4.05921E-004,-1.92004E-004,5.30855E+001,4.06118E-004
786,1029,5.04507E-001,-3.21467E+000,-2.99540E-003,1.17803E-005,-1.21967E-004,3.05988E-003,1.23257E-004,3.75432E-004,3.25632E-004,5.98535E-004,-9.98457E-005,5.55834E+001,6.41303E-004
786,1039,5.04864E-001,-3.13181E+000,-3.05842E-005,1.32184E-004,-8.60799E-005,2.34739E-003,2.88438E-004,1.09502E-004,4.01366E-004,6.10187E-004,-2.12246E-004,3.87168E+001,6.19534E-004
786,1009,5.04937E-001,-3.38063E+000,2.67119E-003,7.24301E-005,-1.87741E-004,3.23074E-003,8.42751E-005,1.54731E-004,-2.89104E-005,1.65075E-004,7.39309E-005,-7.03127E+001,2.44730E-004
796,1009,5.87331E-001,-3.38068E+000,-4.87225E-003,-8.36819E-005,-2.91414E-004,2.52593E-003,5.25924E-005,3.96301E-004,-1.86791E-004,4.78267E-004,-2.93739E-005,-6.63075E+001,5.36102E-004
776,1049,4.21550E-001,-3.04895E+000,-2.86496E-003,-5.31346E-007,-1.19852E-004,2.23908E-003,2.72967E-004,9.65757E-005,2.55952E-004,4.55492E-004,-8.59499E-005,3.54936E+001,4.84026E-004
506,679,-1.81819E+000,-6.11417E+000,1.11085E-002,-4.93854E-005,-2.50923E-004,2.24891E-003,4.60379E-004,-7.65855E-005,1.48090E-004,4.98512E-004,-1.14719E-004,1.44401E+001,5.22157E-004
506,669,-1.81919E+000,-6.19537E+000,-4.69755E-003,-6.51247E-005,-2.71570E-004,2.34020E-003,2.25828E-004,-1.45976E-004,1.73508E-004,2.94218E-004,-2.14366E-004,2.15124E+001,3.04295E-004
916,609,1.58782E+000,-6.69520E+000,5.25649E-002,1.27237E-004,-4.92455E-004,1.36952E-003,3.07800E-004,2.80371E-003,-3.00148E-003,4.80634E-003,-1.69482E-003,-5.62883E+001,4.87544E-003
666,619,-4.90415E-001,-6.61133E+000,1.28793E-002,-2.30563E-004,-2.73376E-005,1.64123E-003,-5.10052E-005,-7.96176E-004,-1.72477E-004,-1.30199E-005,-8.34161E-004,-1.24202E+001,9.70811E-004
676,619,-4.09193E-001,-6.61216E+000,-1.23693E-002,-2.79179E-004,-2.46317E-004,3.16518E-003,2.44231E-004,-9.68771E-004,-4.09270E-004,3.69403E-004,-1.09394E-003,-1.70058E+001,1.11299E-003
686,619,-3.24452E-001,-6.61321E+000,1.37829E-002,-2.17580E-004,-4.03977E-004,3.12278E-003,2.66369E-004,-7.17771E-004,-4.54152E-004,4.43916E-004,-8.95318E-004,-2.13526E+001,8.95329E-004
826,619,8.37239E-001,-6.61717E+000,5.20527E-003,4.29812E-006,-3.80807E-004,3.22214E-003,7.99289E-004,1.81032E-003,-7.03469E-004,2.17107E-003,4.38541E-004,-6.28506E+001,2.79475E-003
496,659,-1.90075E+000,-6.27873E+000,2.04910E-002,-1.56132E-004,-3.18914E-004,3.42430E-003,1.69066E-004,3.90525E-004,2.40094E-004,5.44193E-004,1.53980E-005,5.73794E+001,6.37456E-004
696,619,-2.42719E-001,-6.61222E+000,-6.97190E-003,-1.95423E-004,-2.37984E-004,2.31436E-003,5.23896E-004,-2.42977E-004,-5.34568E-005,5.27605E-004,-2.46685E-004,-3.96837E+000,5.27975E-004
496,669,-1.90326E+000,-6.19606E+000,-1.99592E-002,-1.51461E-004,-3.30878E-004,3.30851E-003,1.40505E-004,-8.05495E-006,1.09554E-004,1.98586E-004,-6.61363E-005,2.79309E+001,2.02243E-004
726,619,6.31513E-003,-6.61479E+000,-9.59067E-003,3.84602E-005,-2.30317E-004,2.51305E-003,-1.14561E-004,8.70685E-005,-2.73084E-004,2.77352E-004,-3.04845E-004,-5.51314E+001,3.37254E-004
736,619,8.90807E-002,-6.60920E+000,-1.17984E-002,-3.85927E-005,-1.98582E-004,2.96305E-003,-3.12767E-004,3.37719E-005,-3.53651E-004,2.54319E-004,-5.33314E-004,-5.80511E+001,5.33504E-004
746,619,1.70928E-001,-6.61488E+000,-2.75496E-002,-1.75449E-004,-3.00134E-004,2.53231E-003,3.18770E-005,-8.49451E-005,-1.09379E-004,9.74644E-005,-1.50532E-004,-3.09483E+001,1.52699E-004
976,619,2.08386E+000,-6.61622E+000,2.45652E-002,5.78897E-006,-2.69048E-004,2.75828E-003,5.33472E-004,-4.28052E-004,5.91035E-004,8.14586E-004,-7.09165E-004,2.54371E+001,8.86032E-004
756,619,2.54651E-001,-6.61298E+000,-1.79760E-002,-1.30864E-004,-1.85177E-004,1.77215E-003,4.39458E-004,-2.53066E-004,-1.24665E-004,4.61216E-004,-2.74824E-004,-9.90022E+000,4.64034E-004
986,649,2.16350E+000,-6.36882E+000,-2.57262E-002,9.89030E-005,-7.85724E-005,3.36687E-003,-1.38668E-003,-6.17710E-004,-1.75162E-003,7.91126E-004,-2.79552E-003,-5.11901E+001,2.88194E-003
786,619,5.04099E-001,-6.61495E+000,-1.59543E-002,1.29216E-004,-3.52976E-005,9.23275E-004,2.71494E-004,-5.46939E-004,-5.41601E-004,5.41092E-004,-8.16538E-004,-2.64632E+001,8.30817E-004
766,619,3.39163E-001,-6.61022E+000,4.03671E-003,-8.12212E-005,-9.93468E-005,1.57598E-003,8.08494E-004,-8.68735E-004,2.04511E-004,8.33071E-004,-8.93311E-004,6.85254E+000,9.98546E-004
836,619,9.20497E-001,-6.61500E+000,8.14739E-003,2.22757E-005,-3.04143E-004,2.79838E-003,2.13738E-004,1.87481E-003,5.41915E-004,2.03597E-003,5.25773E-005,7.34380E+001,2.38188E-003
706,619,-1.60060E-001,-6.61483E+000,-1.33102E-002,-1.14820E-004,-2.82164E-004,2.30300E-003,4.21169E-004,-2.71909E-004,-2.27198E-004,4.89007E-004,-3.39747E-004,-1.66248E+001,5.01221E-004
656,619,-5.72936E-001,-6.61350E+000,2.12482E-002,-2.63813E-004,-1.52619E-004,2.02550E-003,-4.56989E-004,-4.82204E-005,3.78475E-004,1.77530E-004,-6.82740E-004,5.91850E+001,7.08467E-004
796,609,5.83788E-001,-6.70038E+000,-6.35270E-002,-1.96501E-004,-3.31660E-005,-1.23053E-003,-9.94568E-004,1.42217E-003,1.29697E-004,1.42911E-003,-1.00151E-003,8.69369E+001,1.46702E-003
756,1079,2.55489E-001,-2.79942E+000,-3.61312E-003,6.65660E-006,-1.28459E-004,2.49522E-003,3.01928E-004,3.36184E-004,2.14177E-005,3.46480E-004,2.91632E-004,6.43248E+001,6.38897E-004
766,1079,3.38724E-001,-2.80006E+000,-1.85067E-003,1.10918E-004,-2.11130E-004,2.16112E-003,5.53089E-005,3.32723E-004,-1.17864E-004,3.76037E-004,1.19950E-005,-6.98221E+001,4.41299E-004
776,1059,4.21822E-001,-2.96563E+000,1.90582E-003,1.48749E-005,-1.54476E-004,3.04470E-003,1.58623E-004,4.91244E-005,8.01782E-005,2.00961E-004,6.78587E-006,2.78365E+001,2.36065E-004
776,1069,4.21829E-001,-2.88305E+000,8.30564E-004,7.57709E-005,-1.52720E-004,2.71145E-003,1.85949E-004,-6.61066E-005,1.53105E-005,1.86876E-004,-6.70332E-005,3.46332E+000,1.89347E-004
776,1079,4.21840E-001,-2.80002E+000,-9.99938E-004,1.20900E-004,-1.64619E-004,1.34915E-003,8.36125E-005,2.06067E-004,-1.99229E-004,3.53265E-004,-6.35853E-005,-5.35416E+001,3.76610E-004
486,689,-1.98376E+000,-6.02989E+000,2.37197E-002,-3.38667E-004,-2.83034E-004,4.06866E-003,4.07051E-005,-8.02324E-005,-5.14234E-005,5.96142E-005,-9.91415E-005,-2.01891E+001,9.98175E-005
486,699,-1.98364E+000,-5.94714E+000,2.36051E-002,-2.40451E-004,-2.57928E-004,3.55831E-003,-5.85126E-005,2.28785E-004,-2.41195E-005,2.30796E-004,-6.05234E-005,-8.52343E+001,2.39336E-004
486,709,-1.98363E+000,-5.86403E+000,2.32733E-002,-1.97195E-004,-2.71392E-004,3.73287E-003,-9.48370E-005,5.66723E-005,-7.15299E-005,8.51064E-005,-1.23271E-004,-6.83215E+001,1.26215E-004
496,689,-1.90061E+000,-6.03115E+000,2.62575E-002,-3.39977E-004,-3.37974E-004,3.71029E-003,2.91585E-004,-1.31000E-007,-1.29804E-005,2.92161E-004,-7.07446E-007,-2.54278E+000,3.36951E-004
486,739,-1.98403E+000,-5.61505E+000,1.79114E-002,-2.72921E-004,-2.81763E-004,3.46048E-003,-1.13935E-004,-4.15600E-004,-1.92770E-004,-2.00010E-005,-5.09534E-004,-2.59793E+001,6.00240E-004
486,749,-1.98401E+000,-5.53224E+000,1.94335E-002,-3.06240E-004,-3.13960E-004,4.11320E-003,8.55600E-005,-1.94821E-004,-1.23375E-004,1.32117E-004,-2.41378E-004,-2.06747E+001,2.41739E-004
