x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
0.83784;0.469203;0.856675;-0.776183;0.068668;-0.062001;0.781677;-0.017359;0.006867;-0.014284;1.77822;2.527903;0.395585;0.56236;0.013482;-0.023974;0.018728;102.915878;57.915878;0.024971;0.021906;-0.017359;-0.026139;-0.002428;0.006867;0.023711;0.794674;-0.010492;0.010492;0.045574
0.905005;0.469203;0.853389;-0.776284;0.06854;-0.058323;0.781483;-1.479421e-04;0.001366;-6.555763e-04;0.243708;0.108329;9.231152;4.103278;0.00161;-3.924024e-04;0.001001;129.213699;84.213707;0.001335;0.001225;-1.479421e-04;-0.001448;1.371387e-04;0.001366;0.001585;0.795066;0.001218;-0.001218;0.072168
0.97217;0.469203;0.879652;-0.776305;0.068575;-0.054806;0.781252;-0.005671;0.001889;0.003005;2.28728;3.002053;0.333105;0.437201;0.002938;-0.006719;0.004829;173.80394;128.80394;0.006438;0.005716;-0.005671;0.006866;-8.563732e-04;0.001889;-0.007722;0.824846;-0.003782;0.003782;0.043922
1.039336;0.469203;0.847639;-0.776556;0.068572;-0.053906;0.781439;-0.00952;0.001485;0.016926;1.58313;6.412615;0.155943;0.63166;0.01378;-0.021816;0.017798;149.968216;104.968216;0.023731;0.020725;-0.00952;0.035946;-0.002094;0.001485;-0.03804;0.793733;-0.008036;0.008036;0.041273
1.106501;0.469203;0.797375;-0.776805;0.068172;-0.051339;0.781478;0.01569;0.003663;0.022203;0.407804;-4.283859;-0.233434;2.45216;0.03268;-0.013327;0.023003;115.71711;70.71711;0.030671;0.027334;0.01569;0.044552;-1.459722e-04;0.003663;-0.044698;0.746035;0.019353;-0.019353;0.034134
1.173667;0.469203;0.754788;-0.776704;0.068537;-0.058666;0.781926;0.024381;0.003407;0.026554;0.345297;-7.156091;-0.139741;2.896055;0.042443;-0.014656;0.028549;109.181679;64.181679;0.038066;0.034242;0.024381;0.050535;0.002572;0.003407;-0.047963;0.696122;0.027788;-0.027788;0.044497
1.240832;0.469203;0.693874;-0.776575;0.068493;-0.060548;0.781937;0.003246;9.825792e-04;0.02043;0.812681;-3.303767;-0.302685;1.230495;0.022575;-0.018347;0.020461;130.253906;85.253914;0.027281;0.023668;0.003246;0.039517;0.001342;9.825792e-04;-0.038174;0.633326;0.004229;-0.004229;0.034786
1.307997;0.469203;0.626739;-0.776961;0.068751;-0.061811;0.782442;-0.013526;0.001394;6.512451e-04;9.529656;9.703279;0.103058;0.104936;0.001422;-0.013554;0.007488;38.613049;173.613052;0.009984;0.009545;-0.013526;0.00148;-1.78e-04;0.001394;-0.001658;0.564929;-0.012132;0.012132;1.891217e-05
1.375163;0.469203;0.546106;-0.776705;0.068248;-0.052868;0.781487;-0.003269;0.0055;-0.012767;0.847318;0.594287;1.68269;1.180194;0.014615;-0.012383;0.013499;128.287598;83.28759;0.017999;0.015605;-0.003269;-0.024296;-0.001238;0.0055;0.023057;0.493238;0.002231;-0.002231;0.057123
1.442328;0.469203;0.450479;-0.776973;0.068256;-0.058711;0.782172;0.023574;0.007307;-0.01503;0.050688;-3.225989;-0.309983;19.728491;0.03253;-0.001649;0.01709;173.299698;128.299698;0.022786;0.022257;0.023574;-0.028845;-0.001215;0.007307;0.02763;0.391767;0.030881;-0.030881;0.038069
-0.303971;0.402037;0.377296;-0.775003;0.069944;-0.059187;0.7804;0.008354;0.004598;-0.001318;-0.476896;-1.816644;-0.550466;-2.096894;0.00877;0.004182;0.002294;24.988855;159.988861;0.003058;0.005065;0.008354;-0.00188;-7.548822e-04;0.004598;0.001125;0.318109;0.012952;-0.012952;0.035086
-0.236806;0.402037;0.492445;-0.775076;0.06988;-0.058472;0.780413;-0.001128;0.003405;-0.004442;0.628192;0.331183;3.019479;1.591869;0.006125;-0.003848;0.004986;129.302216;84.302216;0.006649;0.005808;-0.001128;-0.00851;-3.73692e-04;0.003405;0.008136;0.433973;0.002277;-0.002277;0.080519
-0.169641;0.402037;0.587288;-0.774819;0.069981;-0.06141;0.780393;0.004946;0.002891;-0.01395;0.562337;-1.71068;-0.584563;1.778292;0.017907;-0.01007;0.013988;145.158081;100.158073;0.018651;0.016362;0.004946;-0.027523;-3.780586e-04;0.002891;0.027145;0.525878;0.007837;-0.007837;0.059225
-0.102475;0.402037;0.626303;-0.775058;0.069943;-0.058737;0.780421;0.042458;0.002945;-0.008645;-0.025673;-14.416692;-0.069364;-38.95113;0.044267;0.001136;0.021565;24.17247;159.17247;0.028754;0.02914;0.042458;-0.016031;-0.001259;0.002945;0.014772;0.567566;0.045403;-0.045403;0.066359
-0.03531;0.402037;0.671258;-0.775288;0.069778;-0.047736;0.779884;0.025957;0.002827;0.007265;-0.026189;-9.180695;-0.108924;-38.184185;0.02805;7.34602e-04;0.013658;76.932587;31.932589;0.01821;0.01846;0.025957;0.016164;-0.001633;0.002827;-0.017797;0.623522;0.028785;-0.028785;0.077077
0.031855;0.402037;0.729902;-0.775084;0.069622;-0.048187;0.779695;-0.032815;-0.001235;0.014653;8.538633;-26.580627;-0.037621;0.117115;0.004517;-0.038566;0.021541;0.093291;135.093292;0.028722;0.027341;-0.032815;0.03288;-0.003574;-0.001235;-0.036454;0.681714;-0.03405;0.03405;0.072024
0.099021;0.402037;0.750497;-0.77537;0.069244;-0.058114;0.780622;-0.00963;-0.005513;0.011615;4.584844;-1.746915;-0.572438;0.21811;0.004224;-0.019367;0.011796;152.270477;107.270477;0.015728;0.014526;-0.00963;0.028237;-0.005008;-0.005513;-0.033245;0.692383;-0.015143;0.015143;0.045688
0.166186;0.402037;0.786854;-0.775436;0.069119;-0.049124;0.780059;-0.005555;-0.001055;0.013354;1.645687;-5.265537;-0.189914;0.607649;0.010237;-0.016847;0.013542;146.525558;101.525558;0.018056;0.015792;-0.005555;0.027134;-4.260356e-04;-0.001055;-0.02756;0.73773;-0.00661;0.00661;0.089078
0.233352;0.402037;0.865189;-0.775367;0.069245;-0.056555;0.780505;-0.017905;-9.522676e-04;0.004494;115.056885;-18.802069;-0.053186;0.008691;1.653286e-04;-0.019022;0.009594;21.712324;156.712326;0.012792;0.012737;-0.017905;0.007675;0.001313;-9.522676e-04;-0.006362;0.808635;-0.018857;0.018857;0.082343
0.300517;0.402037;0.8691;-0.775828;0.069286;-0.056705;0.780977;0.001842;3.633309e-04;-6.344524e-05;-0.195455;-5.070524;-0.197218;-5.116257;0.001845;3.606142e-04;7.421903e-04;73.047211;28.047213;9.895872e-04;0.001129;0.001842;0.001926;-0.002053;3.633309e-04;-0.003979;0.812396;0.002206;-0.002206;0.04219
0.367682;0.402037;0.896913;-0.775654;0.068806;-0.055495;0.780675;0.001639;0.001409;9.312363e-04;-0.237853;-1.163638;-0.859374;-4.204271;0.002462;5.856824e-04;9.383425e-04;121.212769;76.212769;0.001251;0.001485;0.001639;0.005003;-0.003141;0.001409;-0.008144;0.841418;0.003048;-0.003048;0.034091
0.434848;0.402037;0.891534;-0.775728;0.068754;-0.055255;0.780726;-4.759742e-04;0.001626;0.002527;0.652709;0.29268;3.416706;1.532075;0.003312;-0.002162;0.002737;141.221161;96.221161;0.003649;0.003184;-4.759742e-04;0.005742;-6.881829e-04;0.001626;-0.006431;0.836279;0.00115;-0.00115;0.067826
0.502013;0.402037;0.917169;-0.775989;0.068678;-0.052681;0.780801;-5.867242e-05;0.001865;-0.001178;0.25475;0.031464;31.782393;3.925424;0.002423;-6.173729e-04;0.00152;1.571061;136.57106;0.002027;0.001856;-5.867242e-05;-3.536165e-04;-0.002002;0.001865;-0.001648;0.864488;0.001806;-0.001806;0.013098
0.569178;0.402037;0.908348;-0.776015;0.068496;-0.053143;0.780843;0.001512;0.008377;0.001815;-0.120256;-0.180506;-5.539986;-8.315601;0.008827;0.001062;0.003883;123.336761;78.336761;0.005177;0.005565;0.001512;0.002209;0.001422;0.008377;-7.866457e-04;0.855205;0.009889;-0.009889;0.035396
0.636344;0.402037;0.899395;-0.776017;0.068636;-0.061083;0.781437;-0.009814;0.010945;0.002682;0.899724;0.896601;1.115324;1.111452;0.011286;-0.010155;0.010721;157.67157;112.671577;0.014294;0.012385;-0.009814;0.003656;0.001709;0.010945;-0.001947;0.838312;0.001132;-0.001132;0.037961
0.703509;0.402037;0.928163;-0.775871;0.068523;-0.066149;0.781695;-0.001583;0.008191;0.002925;0.265781;0.193321;5.172741;3.762501;0.008999;-0.002392;0.005696;145.175339;100.175339;0.007594;0.006936;-0.001583;0.007041;-0.001191;0.008191;-0.008233;0.862014;0.006607;-0.006607;0.031946
0.770674;0.402037;0.910603;-0.776042;0.068612;-0.066691;0.781919;-0.001328;0.007053;0.007257;0.490822;0.188322;5.310044;2.037398;0.011242;-0.005518;0.00838;137.091461;92.091454;0.011174;0.009863;-0.001328;0.013173;0.001342;0.007053;-0.011831;0.843913;0.005724;-0.005724;0.042224
0.83784;0.402037;0.889304;-0.775978;0.068887;-0.065874;0.78181;-0.016077;0.007459;-0.004242;2.050814;2.155238;0.463986;0.487611;0.008201;-0.016818;0.01251;42.34568;177.345688;0.016679;0.014728;-0.016077;-0.002221;-0.006264;0.007459;-0.004043;0.82343;-0.008617;0.008617;0.026359
0.905005;0.402037;0.878146;-0.776336;0.068294;-0.05352;0.78117;-0.01085;-4.896192e-04;-0.008863;3.467489;-22.160444;-0.045125;0.288393;0.004596;-0.015935;0.010266;89.525146;44.52515;0.013687;0.012442;-0.01085;-0.012052;-0.005673;-4.896192e-04;0.006378;0.824626;-0.01134;0.01134;0.034668
0.97217;0.402037;0.864133;-0.776518;0.068474;-0.050388;0.781158;-0.011754;0.00211;-9.303501e-04;5.438937;5.569669;0.179544;0.183859;0.002172;-0.011816;0.006994;62.387447;17.387447;0.009326;0.008693;-0.011754;-0.003401;0.00154;0.00211;0.004941;0.813744;-0.009644;0.009644;0.019686
1.039336;0.402037;0.842281;-0.776805;0.068735;-0.046755;0.78124;-0.016015;0.001136;-0.003014;10.012967;14.092047;0.070962;0.09987;0.001651;-0.016529;0.00909;60.67963;15.679629;0.01212;0.011609;-0.016015;-0.004595;-0.001434;0.001136;0.003161;0.795526;-0.014878;0.014878;0.091332
1.106501;0.402037;0.789819;-0.777011;0.068327;-0.047076;0.781429;0.005847;0.001436;0.001707;-0.13261;-4.071048;-0.245637;-7.540915;0.00643;8.52681e-04;0.002789;88.420486;43.420483;0.003718;0.004033;0.005847;0.005911;-0.002497;0.001436;-0.008407;0.742743;0.007283;-0.007283;0.070631
1.173667;0.402037;0.763025;-0.776843;0.068184;-0.051276;0.781513;0.012129;0.006349;0.017041;0.303321;-1.910304;-0.523477;3.296832;0.026523;-0.008045;0.017284;115.904335;70.904335;0.023046;0.020887;0.012129;0.03401;7.15276e-05;0.006349;-0.033939;0.71175;0.018478;-0.018478;0.025126
1.240832;0.402037;0.697593;-0.776705;0.068283;-0.050614;0.781342;0.014641;0.011519;0.027003;0.348095;-1.271009;-0.786777;2.872782;0.040128;-0.013968;0.027048;119.497391;74.497391;0.036064;0.032427;0.014641;0.051919;0.002087;0.011519;-0.049833;0.646979;0.026159;-0.026159;0.027534
1.307997;0.402037;0.639749;-0.777403;0.068455;-0.056708;0.782469;0.011222;0.010222;0.020245;0.307648;-1.09775;-0.910954;3.250464;0.030973;-0.009529;0.020251;120.161354;75.161354;0.027001;0.024452;0.011222;0.040188;3.012573e-04;0.010222;-0.039886;0.583041;0.021444;-0.021444;0.048691
1.375163;0.402037;0.560201;-0.777003;0.068113;-0.058784;0.782194;0.005062;0.004295;0.009059;0.319267;-1.17852;-0.848522;3.132178;0.013745;-0.004388;0.009067;121.501411;76.501411;0.012089;0.010924;0.005062;0.01929;-0.001172;0.004295;-0.020462;0.501418;0.009357;-0.009357;0.053024
1.442328;0.402037;0.459796;-0.777071;0.068085;-0.059513;0.782315;0.013833;0.003091;0.010469;0.163336;-4.475054;-0.223461;6.122355;0.020229;-0.003304;0.011766;102.777275;57.777279;0.015688;0.014711;0.013833;0.021583;-6.452715e-04;0.003091;-0.022228;0.400283;0.016924;-0.016924;0.027981
-0.303971;0.334872;0.386031;-0.775178;0.069673;-0.060407;0.780644;0.006821;-5.177245e-04;-0.011919;0.596552;13.174099;0.075907;1.676299;0.015622;-0.00932;0.012471;151.132416;106.132416;0.016628;0.014553;0.006821;-0.023555;-2.833591e-04;-5.177245e-04;0.023271;0.325624;0.006303;-0.006303;0.025767
-0.236806;0.334872;0.469415;-0.775553;0.069721;-0.059005;0.780913;0.006033;-0.001661;-0.012273;0.709436;3.633087;0.275248;1.409571;0.015048;-0.010675;0.012862;148.624588;103.624596;0.017149;0.014923;0.006033;-0.024868;3.226878e-04;-0.001661;0.025191;0.41041;0.004372;-0.004372;0.037706
-0.169641;0.334872;0.558357;-0.775426;0.069596;-0.055042;0.780486;0.016944;-0.002769;-0.010705;0.344912;6.120149;0.163395;2.899291;0.021639;-0.007464;0.014551;172.417358;127.417358;0.019402;0.017454;0.016944;-0.021961;5.512167e-04;-0.002769;0.022512;0.503315;0.014176;-0.014176;0.030348
-0.102475;0.334872;0.621255;-0.775459;0.069632;-0.050711;0.780229;0.027151;-5.726109e-04;-0.004421;0.045279;47.416519;0.02109;22.085218;0.027839;-0.001261;0.01455;29.687012;164.687012;0.0194;0.018994;0.027151;-0.007474;-0.001368;-5.726109e-04;0.006105;0.570544;0.026579;-0.026579;0.034017
-0.03531;0.334872;0.639442;-0.775471;0.069571;-0.050273;0.780206;-0.00442;0.005498;0.005035;0.858229;0.803878;1.243969;1.165191;0.007606;-0.006528;0.007067;155.323883;110.323883;0.009422;0.008168;-0.00442;0.012906;-0.002837;0.005498;-0.015743;0.589169;0.001078;-0.001078;0.042073
0.031855;0.334872;0.72733;-0.775453;0.069377;-0.054647;0.780466;-0.033899;0.005214;0.014894;3.801187;6.501009;0.153822;0.263076;0.01024;-0.038924;0.024582;2.180035;137.180038;0.032776;0.029952;-0.033899;0.031018;-0.00123;0.005214;-0.032249;0.672682;-0.028684;0.028684;0.030265
0.099021;0.334872;0.793932;-0.775689;0.069218;-0.059492;0.78104;-0.012101;-0.001587;0.009742;4.239275;-7.623424;-0.131175;0.235889;0.004226;-0.017914;0.01107;165.48468;120.48468;0.01476;0.013573;-0.012101;0.020437;-9.523688e-04;-0.001587;-0.021389;0.73444;-0.013689;0.013689;0.052263
0.166186;0.334872;0.811708;-0.775795;0.068985;-0.05858;0.781056;4.560208e-04;0.002817;0.010157;0.724057;-0.161867;-6.177917;1.381107;0.011862;-0.008589;0.010226;133.755493;88.755493;0.013634;0.011858;4.560208e-04;0.020353;-3.902684e-05;0.002817;-0.020392;0.753129;0.003273;-0.003273;0.046836
0.233352;0.334872;0.867644;-0.775701;0.069225;-0.059601;0.781061;-0.001432;0.005147;0.001712;0.332466;0.278174;3.594879;3.007822;0.005566;-0.00185;0.003708;112.902382;67.902382;0.004944;0.004457;-0.001432;0.001154;0.002269;0.005147;0.001115;0.808043;0.003715;-0.003715;0.070488
0.300517;0.334872;0.86306;-0.775851;0.069006;-0.05502;0.780854;0.003785;4.193232e-04;-0.001005;-0.034968;-9.026073;-0.11079;-28.597456;0.004062;1.420448e-04;0.00196;37.827492;172.827499;0.002613;0.002662;0.003785;-3.822532e-04;-0.001628;4.193232e-04;-0.001246;0.80804;0.004204;-0.004204;0.060831
0.367682;0.334872;0.899638;-0.775759;0.068828;-0.057006;0.78089;-0.004836;0.001042;-0.002159;3.167819;4.639822;0.215526;0.315675;0.00175;-0.005544;0.003647;69.981186;24.981188;0.004863;0.004397;-0.004836;-0.00262;-0.001698;0.001042;9.222896e-04;0.842632;-0.003794;0.003794;0.048185
0.434848;0.334872;0.900452;-0.775872;0.068685;-0.058217;0.781079;-0.00352;-0.001064;0.002936;6.150545;-3.307913;-0.302305;0.162587;8.90129e-04;-0.005475;0.003182;163.535919;118.535912;0.004243;0.00398;-0.00352;0.006287;-4.153324e-04;-0.001064;-0.006703;0.842235;-0.004585;0.004585;0.068382
0.502013;0.334872;0.921707;-0.775946;0.068745;-0.057959;0.781139;0.00649;-0.001848;-3.149922e-04;0.286115;3.51114;0.284808;3.4951;0.006502;-0.00186;0.004181;68.506592;23.506594;0.005575;0.00507;0.00649;0.002585;-0.003215;-0.001848;-0.005801;0.863748;0.004642;-0.004642;0.002786
0.569178;0.334872;0.917206;-0.77571;0.06825;-0.050221;0.780325;-4.987675e-04;0.003784;-0.002986;0.382152;0.131816;7.586348;2.616762;0.005317;-0.002032;0.003674;6.157395;141.157394;0.004899;0.004382;-4.987675e-04;-0.001164;-0.004808;0.003784;-0.003643;0.866985;0.003285;-0.003285;0.017719
0.636344;0.334872;0.921801;-0.776089;0.068239;-0.052117;0.780824;-0.009375;0.014158;0.00615;0.694728;0.662162;1.510204;1.439412;0.015669;-0.010885;0.013277;158.966446;113.966454;0.017703;0.015414;-0.009375;0.015417;-0.003116;0.014158;-0.018533;0.869684;0.004783;-0.004783;0.03823
0.703509;0.334872;0.943416;-0.776123;0.068205;-0.058931;0.78134;0.00291;0.006576;0.005677;0.114113;-0.442505;-2.259859;8.763231;0.010708;-0.001222;0.005965;123.779396;78.779396;0.007954;0.007579;0.00291;0.011262;9.107813e-05;0.006576;-0.011171;0.884485;0.009486;-0.009486;0.055913
0.770674;0.334872;0.91725;-0.776261;0.068451;-0.057788;0.781413;-0.001955;0.005715;0.009955;0.700336;0.342023;2.923782;1.427886;0.012548;-0.008788;0.010668;137.319077;92.319084;0.014224;0.012382;-0.001955;0.016331;0.003579;0.005715;-0.012752;0.859462;0.00376;-0.00376;0.047153
0.83784;0.334872;0.912779;-0.776188;0.068653;-0.058297;0.781396;-0.00129;0.01091;0.004227;0.213482;0.118232;8.457976;4.684235;0.012232;-0.002611;0.007421;136.89119;91.891182;0.009895;0.00915;-0.00129;0.008053;4.005255e-04;0.01091;-0.007653;0.854482;0.00962;-0.00962;0.035312
0.905005;0.334872;0.887548;-0.776303;0.068256;-0.061471;0.781718;-0.00742;0.00336;-0.003564;1.916165;2.208506;0.452795;0.521876;0.004432;-0.008492;0.006462;85.293961;40.293961;0.008615;0.007583;-0.00742;-0.00575;-0.001379;0.00336;0.004371;0.826077;-0.00406;0.00406;0.035979
0.97217;0.334872;0.862568;-0.776297;0.068264;-0.05916;0.781535;-0.01318;0.002567;-0.006076;3.287772;5.134371;0.194766;0.304157;0.004639;-0.015252;0.009945;90.801582;45.801582;0.01326;0.012016;-0.01318;-0.013365;0.001213;0.002567;0.014578;0.803407;-0.010613;0.010613;0.034719
1.039336;0.334872;0.853476;-0.77652;0.068361;-0.053846;0.781381;-0.017449;4.843556e-04;-0.01008;4.386875;36.025288;0.027758;0.227953;0.005009;-0.021974;0.013491;93.368439;48.368439;0.017988;0.016573;-0.017449;-0.019631;-5.295679e-04;4.843556e-04;0.019102;0.79963;-0.016965;0.016965;0.054851
1.106501;0.334872;0.806929;-0.777065;0.068244;-0.053303;0.781875;-0.007791;-8.788492e-04;-0.010054;2.376917;-8.865044;-0.112803;0.420713;0.006297;-0.014966;0.010632;109.697281;64.697281;0.014175;0.012612;-0.007791;-0.017091;-0.003017;-8.788492e-04;0.014073;0.753626;-0.00867;0.00867;0.058719
1.173667;0.334872;0.758718;-0.776937;0.067944;-0.048872;0.781432;0.003432;0.001469;-0.008863;0.568886;-2.335929;-0.428095;1.757823;0.011367;-0.006467;0.008917;146.427765;101.427765;0.011889;0.010425;0.003432;-0.017115;-6.106668e-04;0.001469;0.016504;0.709845;0.004901;-0.004901;0.036547
1.240832;0.334872;0.714554;-0.776495;0.068075;-0.04947;0.781042;0.018921;0.003807;-0.013324;0.148177;-4.969423;-0.201231;6.748685;0.026682;-0.003954;0.015318;168.478485;123.478485;0.020424;0.019242;0.018921;-0.028189;0.001541;0.003807;0.02973;0.665084;0.022728;-0.022728;0.028891
1.307997;0.334872;0.663067;-0.776804;0.06806;-0.052194;0.781524;0.010674;0.003126;-0.00632;0.03237;-3.415187;-0.29281;30.893126;0.014262;-4.616405e-04;0.007362;175.758453;130.758453;0.009815;0.009665;0.010674;-0.011974;-6.671968e-04;0.003126;0.011306;0.610873;0.0138;-0.0138;0.042731
1.375163;0.334872;0.574326;-0.777091;0.068038;-0.053079;0.781868;-0.001708;0.003911;0.013888;0.855769;0.436809;2.289328;1.168539;0.01527;-0.013068;0.014169;138.554092;93.554085;0.018892;0.016378;-0.001708;0.028438;-6.623222e-04;0.003911;-0.0291;0.521247;0.002202;-0.002202;0.041264
1.442328;0.334872;0.486089;-0.777148;0.068052;-0.053718;0.781969;-0.002201;0.005036;0.027522;0.902855;0.437164;2.287472;1.107598;0.029177;-0.026342;0.027759;137.301666;92.301659;0.037012;0.032068;-0.002201;0.055624;-5.79255e-04;0.005036;-0.056203;0.432371;0.002834;-0.002834;0.024452
-0.303971;0.267707;0.365684;-0.775193;0.069882;-0.055728;0.780329;0.018192;-6.734951e-04;-0.013024;0.294759;27.011721;0.037021;3.392601;0.024841;-0.007322;0.016081;172.046616;127.046616;0.021442;0.019466;0.018192;-0.024164;-0.001885;-6.734951e-04;0.022279;0.309956;0.017519;-0.017519;0.049567
-0.236806;0.267707;0.446658;-0.775358;0.069563;-0.053373;0.7803;0.005128;0.001255;-0.018919;0.712599;-4.086182;-0.244727;1.403313;0.02221;-0.015827;0.019018;143.038788;98.038788;0.025357;0.022063;0.005128;-0.036598;-0.00124;0.001255;0.035358;0.393285;0.006383;-0.006383;0.066063
-0.169641;0.267707;0.521157;-0.775505;0.069514;-0.0584;0.780801;0.007119;0.001015;-0.010939;0.472658;-7.01408;-0.14257;2.115695;0.015424;-0.00729;0.011357;153.96788;108.967873;0.015143;0.013391;0.007119;-0.020832;-0.001047;0.001015;0.019785;0.462757;0.008134;-0.008134;0.041212
-0.102475;0.267707;0.610471;-0.775369;0.069443;-0.053353;0.780298;0.01824;0.001904;0.003673;-0.058664;-9.579794;-0.104386;-17.046289;0.019028;0.001116;0.008956;69.622391;24.622389;0.011941;0.01233;0.01824;0.008377;-0.001031;0.001904;-0.009408;0.557118;0.020144;-0.020144;0.011538
-0.03531;0.267707;0.647303;-0.775441;0.069355;-0.050631;0.780181;-0.01487;9.001671e-04;0.006744;5.120379;16.519556;0.060534;0.195298;0.003391;-0.017361;0.010376;178.012131;133.012131;0.013834;0.012854;-0.01487;0.016162;-0.002675;9.001671e-04;-0.018837;0.596672;-0.01397;0.01397;0.056864
0.031855;0.267707;0.711765;-0.775569;0.068912;-0.057148;0.780719;-0.026022;0.002859;0.001601;8.857551;9.10071;0.109882;0.112898;0.002948;-0.02611;0.014529;34.489113;169.48912;0.019372;0.018468;-0.026022;0.004638;-0.001436;0.002859;-0.006075;0.654617;-0.023163;0.023163;0.056468
0.099021;0.267707;0.792372;-0.775821;0.068992;-0.05884;0.781102;-0.002388;0.006329;-0.008012;0.644705;0.37735;2.650057;1.551098;0.011091;-0.00715;0.009121;129.960724;84.960724;0.012161;0.010613;-0.002388;-0.013911;-0.002112;0.006329;0.011799;0.733532;0.003941;-0.003941;0.076287
0.166186;0.267707;0.801962;-0.775985;0.068659;-0.057789;0.781157;0.006024;0.004855;-0.007555;0.164283;-1.240656;-0.806025;6.087051;0.013017;-0.002139;0.007578;157.997223;112.997223;0.010104;0.009472;0.006024;-0.013688;-0.001423;0.004855;0.012265;0.744173;0.010879;-0.010879;0.03988
0.233352;0.267707;0.814881;-0.775854;0.068589;-0.054786;0.780805;-0.001174;-0.005064;-0.007339;2.394278;-0.231878;-4.312614;0.417662;0.004474;-0.010711;0.007593;132.0784;87.0784;0.010123;0.00901;-0.001174;-0.0156;9.214515e-04;-0.005064;0.016521;0.760095;-0.006238;0.006238;0.048729
0.300517;0.267707;0.839039;-0.775988;0.068555;-0.055094;0.780956;3.954532e-04;0.005987;0.001151;-0.026976;-0.066055;-15.138959;-37.069962;0.006215;1.67644e-04;0.003023;125.808716;80.808716;0.004031;0.004088;3.954532e-04;0.001375;9.281461e-04;0.005987;-4.464411e-04;0.783945;0.006382;-0.006382;0.041284
0.367682;0.267707;0.882735;-0.776114;0.068684;-0.051632;0.780856;-0.009561;0.004775;0.001795;1.957891;2.002299;0.499426;0.510754;0.004996;-0.009782;0.007389;25.908478;160.908478;0.009853;0.00868;-0.009561;0.002867;7.235504e-04;0.004775;-0.002143;0.831103;-0.004786;0.004786;0.051761
0.434848;0.267707;0.916988;-0.77609;0.068766;-0.057818;0.781273;-0.015308;6.401156e-04;0.005129;7.83194;23.914932;0.041815;0.127682;0.002147;-0.016815;0.009481;11.94219;146.942184;0.012641;0.01199;-0.015308;0.009959;2.985432e-04;6.401156e-04;-0.00966;0.859169;-0.014668;0.014668;0.083084
