x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
0.770674;-0.94127;0.931237;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;8.676027e-18;0;0;0;0;-1.023463e-16;-1.196983e-16;8.676027e-18;45;0;1.156804e-17;7.46898e-17;-1.110223e-16;2.211512e-17;-4.763069e-18;-1.110223e-16;-2.687819e-17;0.931237;-2.220446e-16;2.220446e-16;0
0.83784;-0.94127;0.899017;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;1.375555e-17;0;0;0;0;1.67891e-18;-1.127012e-16;5.719006e-17;45;0;7.625341e-17;7.569998e-17;0;-6.941752e-19;2.820528e-17;-1.110223e-16;2.889946e-17;0.899017;-1.110223e-16;1.110223e-16;0
0.905005;-0.94127;0.855354;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-1.110223e-16;-5.10177e-17;0;0;0;0;-9.986131e-17;-3.442279e-16;1.221833e-16;45;0;1.629111e-16;2.04494e-16;-3.330669e-16;-6.181602e-17;-4.021937e-17;-1.110223e-16;2.159665e-17;0.855354;-4.440892e-16;4.440892e-16;0
0.97217;-0.94127;0.867626;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;1.29249e-17;0;0;0;0;2.225454e-16;-1.115231e-16;1.670343e-16;45;0;2.227124e-16;1.963928e-16;2.220446e-16;6.236611e-18;1.961319e-17;-1.110223e-16;1.337658e-17;0.867626;1.110223e-16;-1.110223e-16;0
1.039336;-0.94127;0.820636;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;-2.812904e-17;0;0;0;0;2.234663e-16;-3.344887e-16;2.789775e-16;45;0;3.7197e-16;3.242542e-16;2.220446e-16;-1.019862e-16;4.572813e-17;-3.330669e-16;1.477143e-16;0.820636;-1.110223e-16;1.110223e-16;0
1.106501;-0.94127;0.796824;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;0;4.421605e-17;0;0;0;0;5.769914e-18;-3.388368e-16;1.723034e-16;45;0;2.297378e-16;2.278389e-16;-3.330669e-16;6.948602e-17;1.894609e-17;0;-5.053992e-17;0.796824;-3.330669e-16;3.330669e-16;0
1.173667;-0.94127;0.762121;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;8.959345e-18;0;0;0;0;2.224055e-16;-3.609167e-19;1.113832e-16;45;0;1.48511e-16;1.483908e-16;2.220446e-16;1.046763e-18;1.687193e-17;0;1.582516e-17;0.762121;2.220446e-16;-2.220446e-16;0
1.240832;-0.94127;0.708902;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;5.819511e-17;0;0;0;0;2.363723e-16;-1.43277e-17;1.2535e-16;45;0;1.671333e-16;1.62568e-16;2.220446e-16;7.350041e-17;4.288982e-17;0;-3.06106e-17;0.708902;2.220446e-16;-2.220446e-16;0
1.307997;-0.94127;0.660943;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-1.548175e-17;0;0;0;0;2.231189e-16;-1.074246e-18;1.120966e-16;45;0;1.494621e-16;1.491053e-16;0;-1.560261e-17;-1.536088e-17;2.220446e-16;2.417361e-19;0.660943;2.220446e-16;-2.220446e-16;0
1.375163;-0.94127;0.566682;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;-8.288739e-18;0;0;0;0;3.089817e-19;-2.223536e-16;1.113313e-16;45;0;1.484417e-16;1.483388e-16;-2.220446e-16;-3.658417e-17;2.000669e-17;0;5.659085e-17;0.566682;-2.220446e-16;2.220446e-16;0
1.442328;-0.94127;0.5055;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;1.458108e-17;0;0;0;0;9.534071e-19;-2.22998e-16;1.119757e-16;45;0;1.49301e-16;1.489842e-16;-2.220446e-16;1.846275e-17;1.069941e-17;0;-7.763347e-18;0.5055;-2.220446e-16;2.220446e-16;0
1.509493;-0.94127;0.366975;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;7.278581e-18;0;0;0;0;2.383347e-19;-2.222829e-16;1.112606e-16;45;0;1.483475e-16;1.482681e-16;-2.220446e-16;5.419338e-18;9.137823e-18;0;3.718485e-18;0.366975;-2.220446e-16;2.220446e-16;0
-0.371137;-1.008435;0.260559;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;1.327458e-17;0;0;0;0;2.228354e-16;-7.907829e-19;1.118131e-16;45;0;1.490841e-16;1.488212e-16;2.220446e-16;2.654916e-17;0;0;-2.654916e-17;0.260559;2.220446e-16;-2.220446e-16;0
-0.303971;-1.008435;0.347534;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;2.220446e-16;5.33846e-17;0;0;0;0;2.283719e-16;-2.283719e-16;2.283719e-16;45;0;3.044959e-16;2.637012e-16;-2.220446e-16;1.243283e-16;-1.755914e-17;2.220446e-16;-1.418875e-16;0.347534;0;0;0
-0.236806;-1.008435;0.451938;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;7.795996e-18;0;0;0;0;2.22318e-16;-2.733812e-19;1.112957e-16;45;0;1.483942e-16;1.483032e-16;0;3.833462e-17;-2.274263e-17;2.220446e-16;-6.107725e-17;0.451938;2.220446e-16;-2.220446e-16;0
-0.169641;-1.008435;0.56601;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;-5.541705e-17;0;0;0;0;1.306235e-17;-2.35107e-16;1.240846e-16;45;0;1.654462e-16;1.612685e-16;-2.220446e-16;-9.871002e-17;-1.212409e-17;0;8.658593e-17;0.56601;-2.220446e-16;2.220446e-16;0
-0.102475;-1.008435;0.639507;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-3.243287e-17;0;0;0;0;2.544775e-16;1.896117e-16;3.243287e-17;45;0;4.324382e-17;1.526936e-16;2.220446e-16;-5.076351e-17;-1.410222e-17;2.220446e-16;3.66613e-17;0.639507;4.440892e-16;-4.440892e-16;0
-0.03531;-1.008435;0.691247;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-1.110223e-16;3.798478e-17;0;0;0;0;-1.047041e-16;-3.393851e-16;1.173405e-16;45;0;1.56454e-16;2.006768e-16;-3.330669e-16;4.515338e-17;3.081617e-17;-1.110223e-16;-1.43372e-17;0.691247;-4.440892e-16;4.440892e-16;0
0.031855;-1.008435;0.699635;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;2.634439e-17;0;0;0;0;5.934066e-18;-1.169564e-16;6.144522e-17;45;0;8.192695e-17;8.002231e-17;0;2.018898e-17;3.249979e-17;-1.110223e-16;1.231081e-17;0.699635;-1.110223e-16;1.110223e-16;0
0.099021;-1.008435;0.764353;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-9.82601e-18;0;0;0;0;-1.011963e-16;-1.208483e-16;9.82601e-18;45;0;1.310135e-17;7.487947e-17;-1.110223e-16;-8.36338e-18;-1.128864e-17;-1.110223e-16;-2.92526e-18;0.764353;-2.220446e-16;2.220446e-16;0
0.166186;-1.008435;0.834316;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-8.264476e-18;0;0;0;0;6.118341e-19;-1.116341e-16;5.612299e-17;45;0;7.483065e-17;7.462754e-17;-1.110223e-16;-8.531273e-18;-7.99768e-18;0;5.33593e-19;0.834316;-1.110223e-16;1.110223e-16;0
0.233352;-1.008435;0.864646;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-1.389103e-17;0;0;0;0;1.711648e-18;-1.127339e-16;5.72228e-17;45;0;7.629707e-17;7.573296e-17;0;-7.952643e-18;-1.982942e-17;-1.110223e-16;-1.187678e-17;0.864646;-1.110223e-16;1.110223e-16;0
0.300517;-1.008435;0.880028;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-3.330669e-16;3.241676e-17;0;0;0;0;-3.006501e-16;-3.654837e-16;3.241676e-17;45;0;4.322234e-17;2.251776e-16;-3.330669e-16;6.483352e-17;0;-3.330669e-16;-6.483352e-17;0.880028;-6.661338e-16;6.661338e-16;0
0.367682;-1.008435;0.891071;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;4.922575e-18;0;0;0;0;2.178328e-19;-1.112401e-16;5.572898e-17;45;0;7.430531e-17;7.423281e-17;-1.110223e-16;1.957183e-17;-9.726681e-18;0;-2.929851e-17;0.891071;-1.110223e-16;1.110223e-16;0
0.434848;-1.008435;0.902285;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;8.579592e-18;0;0;0;0;2.306242e-16;2.13465e-16;8.579592e-18;45;0;1.143946e-17;1.483609e-16;2.220446e-16;1.238587e-17;4.77331e-18;2.220446e-16;-7.612565e-18;0.902285;4.440892e-16;-4.440892e-16;0
0.502013;-1.008435;0.945847;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;2.949601e-17;0;0;0;0;-8.152629e-17;-1.405183e-16;2.949601e-17;45;0;3.932801e-17;8.147527e-17;-1.110223e-16;2.927458e-17;2.971744e-17;-1.110223e-16;4.428621e-19;0.945847;-2.220446e-16;2.220446e-16;0
0.569178;-1.008435;0.953509;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-3.574048e-17;0;0;0;0;2.258366e-16;-1.148143e-16;1.703255e-16;45;0;2.271007e-16;2.001264e-16;2.220446e-16;-1.343655e-17;-5.80444e-17;-1.110223e-16;-4.460786e-17;0.953509;1.110223e-16;-1.110223e-16;0
0.636344;-1.008435;0.935491;8.39567e-13;0;0;8.39567e-13;0;0;-4.782531e-17;0;0;0;0;4.782531e-17;-4.782531e-17;4.782531e-17;45;0;6.376708e-17;5.522391e-17;0;-6.130881e-17;-3.434181e-17;0;2.6967e-17;0.935491;0;0;0
0.703509;-1.008435;0.931688;8.39567e-13;0;0;8.39567e-13;0;0;-2.723321e-17;0;0;0;0;2.723321e-17;-2.723321e-17;2.723321e-17;45;0;3.631094e-17;3.14462e-17;0;-2.618554e-17;-2.828088e-17;0;-2.095335e-18;0.931688;0;0;0
0.770674;-1.008435;0.915114;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;7.655236e-18;0;0;0;0;2.223082e-16;-2.636098e-19;1.112859e-16;45;0;1.483812e-16;1.482934e-16;0;-4.100879e-18;1.941135e-17;2.220446e-16;2.351223e-17;0.915114;2.220446e-16;-2.220446e-16;0
0.83784;-1.008435;0.885718;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;7.164893e-19;0;0;0;0;2.220461e-16;-1.110238e-16;1.66535e-16;45;0;2.220467e-16;1.958267e-16;-1.110223e-16;-8.250393e-18;9.683372e-18;2.220446e-16;1.793377e-17;0.885718;1.110223e-16;-1.110223e-16;0
0.905005;-1.008435;0.866028;8.39567e-13;0;0;8.39567e-13;0;0;2.140802e-17;0;0;0;0;2.140802e-17;-2.140802e-17;2.140802e-17;45;0;2.854402e-17;2.471985e-17;0;1.792409e-17;2.489194e-17;0;6.967853e-18;0.866028;0;0;0
0.97217;-1.008435;0.857921;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;1.197092e-18;0;0;0;0;2.220511e-16;-6.453602e-21;1.110288e-16;45;0;1.480383e-16;1.480362e-16;2.220446e-16;1.87758e-17;-1.638162e-17;0;-3.515742e-17;0.857921;2.220446e-16;-2.220446e-16;0
1.039336;-1.008435;0.844954;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;5.104482e-18;0;0;0;0;2.221228e-16;-1.111005e-16;1.666117e-16;45;0;2.221489e-16;1.959136e-16;-1.110223e-16;2.17896e-19;9.991067e-18;2.220446e-16;9.773171e-18;0.844954;1.110223e-16;-1.110223e-16;0
1.106501;-1.008435;0.830249;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-3.988411e-17;0;0;0;0;2.619287e-16;1.821605e-16;3.988411e-17;45;0;5.317882e-17;1.550284e-16;2.220446e-16;-5.079327e-17;-2.897496e-17;2.220446e-16;2.18183e-17;0.830249;4.440892e-16;-4.440892e-16;0
1.173667;-1.008435;0.800096;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;2.808102e-17;0;0;0;0;2.255408e-16;-3.496235e-18;1.145185e-16;45;0;1.526914e-16;1.515394e-16;0;1.084268e-17;4.531936e-17;2.220446e-16;3.447668e-17;0.800096;2.220446e-16;-2.220446e-16;0
1.240832;-1.008435;0.712994;8.39567e-13;0;0;8.39567e-13;0;0;-5.756721e-17;0;0;0;0;5.756721e-17;-5.756721e-17;5.756721e-17;45;0;7.675628e-17;6.647289e-17;0;-7.864449e-17;-3.648993e-17;0;4.215455e-17;0.712994;0;0;0
1.307997;-1.008435;0.648092;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-1.385466e-17;0;0;0;0;2.229057e-16;-8.611339e-19;1.118834e-16;45;0;1.491779e-16;1.488917e-16;0;-2.071761e-17;-6.99172e-18;2.220446e-16;1.372589e-17;0.648092;2.220446e-16;-2.220446e-16;0
1.375163;-1.008435;0.559914;8.39567e-13;0;0;8.39567e-13;0;0;2.755132e-17;0;0;0;0;2.755132e-17;-2.755132e-17;2.755132e-17;45;0;3.673509e-17;3.181353e-17;0;5.510264e-17;0;0;-5.510264e-17;0.559914;0;0;0
1.442328;-1.008435;0.482512;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;2.574336e-17;0;0;0;0;2.945554e-18;-2.249902e-16;1.139679e-16;45;0;1.519571e-16;1.509849e-16;-2.220446e-16;5.148672e-17;0;0;-5.148672e-17;0.482512;-2.220446e-16;2.220446e-16;0
1.509493;-1.008435;0.349416;8.39567e-13;0;0;8.39567e-13;4.440892e-16;0;4.745737e-17;0;0;0;0;4.491041e-16;-5.014878e-18;2.270595e-16;45;0;3.02746e-16;3.010883e-16;4.440892e-16;1.209124e-16;-2.599769e-17;0;-1.469101e-16;0.349416;4.440892e-16;-4.440892e-16;0
-0.371137;-1.075601;0.265492;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-2.220446e-16;4.605187e-17;0;0;0;0;2.267699e-16;-2.267699e-16;2.267699e-16;45;0;3.023598e-16;2.618513e-16;2.220446e-16;3.60311e-17;5.607265e-17;-2.220446e-16;2.004155e-17;0.265492;0;0;0
-0.303971;-1.075601;0.337993;8.39567e-13;0;0;8.39567e-13;0;0;-5.494237e-18;0;0;0;0;5.494237e-18;-5.494237e-18;5.494237e-18;45;0;7.325649e-18;6.344198e-18;0;1.007042e-18;-1.199552e-17;0;-1.300256e-17;0.337993;0;0;0
-0.236806;-1.075601;0.444461;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-2.138504e-17;0;0;0;0;2.234121e-16;-1.123897e-16;1.679009e-16;45;0;2.238679e-16;1.973757e-16;2.220446e-16;-3.695223e-17;-5.817845e-18;-1.110223e-16;3.113438e-17;0.444461;1.110223e-16;-1.110223e-16;0
-0.169641;-1.075601;0.523614;8.39567e-13;0;0;8.39567e-13;4.440892e-16;0;1.678484e-17;0;0;0;0;4.447227e-16;-6.334978e-19;2.226781e-16;45;0;2.969041e-16;2.966932e-16;4.440892e-16;5.328388e-17;-1.97142e-17;0;-7.299809e-17;0.523614;4.440892e-16;-4.440892e-16;0
-0.102475;-1.075601;0.601639;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-1.211462e-18;0;0;0;0;2.22049e-16;-1.110267e-16;1.665379e-16;45;0;2.220505e-16;1.958299e-16;-1.110223e-16;2.534458e-17;-2.776751e-17;2.220446e-16;-5.311209e-17;0.601639;1.110223e-16;-1.110223e-16;0
-0.03531;-1.075601;0.684967;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-1.953039e-17;0;0;0;0;2.231859e-16;-1.121636e-16;1.676748e-16;45;0;2.235664e-16;1.971192e-16;-1.110223e-16;-3.11466e-17;-7.914177e-18;2.220446e-16;2.323242e-17;0.684967;1.110223e-16;-1.110223e-16;0
0.031855;-1.075601;0.723216;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-1.535226e-17;0;0;0;0;2.083811e-18;-1.131061e-16;5.759496e-17;45;0;7.679328e-17;7.610819e-17;-1.110223e-16;-1.197714e-17;-1.872738e-17;0;-6.750238e-18;0.723216;-1.110223e-16;1.110223e-16;0
0.099021;-1.075601;0.743088;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-1.85594e-19;0;0;0;0;2.222302e-16;2.21859e-16;1.85594e-19;45;0;2.474586e-19;1.480299e-16;2.220446e-16;-1.534017e-17;1.496898e-17;2.220446e-16;3.030915e-17;0.743088;4.440892e-16;-4.440892e-16;0
0.166186;-1.075601;0.843473;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;-1.344959e-18;0;0;0;0;8.146328e-21;-2.220528e-16;1.110305e-16;45;0;1.480406e-16;1.480379e-16;-2.220446e-16;-1.639279e-17;1.370287e-17;0;3.009567e-17;0.843473;-2.220446e-16;2.220446e-16;0
0.233352;-1.075601;0.890964;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;3.054482e-17;0;0;0;0;-8.047748e-17;-1.415671e-16;3.054482e-17;45;0;4.072643e-17;8.198891e-17;-1.110223e-16;3.575325e-17;2.533639e-17;-1.110223e-16;-1.041686e-17;0.890964;-2.220446e-16;2.220446e-16;0
0.300517;-1.075601;0.870849;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;2.372047e-17;0;0;0;0;2.245503e-16;-2.505722e-18;1.13528e-16;45;0;1.513707e-16;1.505424e-16;2.220446e-16;3.804974e-17;9.391198e-18;0;-2.865855e-17;0.870849;2.220446e-16;-2.220446e-16;0
0.367682;-1.075601;0.86859;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;2.282063e-17;0;0;0;0;2.243657e-16;-2.321125e-18;1.133434e-16;45;0;1.511246e-16;1.503568e-16;0;2.804666e-17;1.759459e-17;2.220446e-16;-1.045207e-17;0.86859;2.220446e-16;-2.220446e-16;0
0.434848;-1.075601;0.898941;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;2.574015e-17;0;0;0;0;2.232356e-16;-3.342579e-16;2.787468e-16;45;0;3.716623e-16;3.239895e-16;2.220446e-16;2.82916e-17;2.31887e-17;-3.330669e-16;-5.102896e-18;0.898941;-1.110223e-16;1.110223e-16;0
0.502013;-1.075601;0.908788;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;-6.17383e-18;0;0;0;0;2.221133e-16;-3.331356e-16;2.776244e-16;45;0;3.701659e-16;3.227021e-16;2.220446e-16;-3.293021e-17;2.058255e-17;-3.330669e-16;5.351275e-17;0.908788;-1.110223e-16;1.110223e-16;0
0.569178;-1.075601;0.903068;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;2.220446e-16;7.405873e-18;0;0;0;0;2.221434e-16;-3.331657e-16;2.776545e-16;45;0;3.70206e-16;3.227367e-16;-3.330669e-16;1.994115e-17;-5.1294e-18;2.220446e-16;-2.507055e-17;0.903068;-1.110223e-16;1.110223e-16;0
0.636344;-1.075601;0.919179;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-1.330958e-17;0;0;0;0;1.573284e-18;-1.125956e-16;5.708444e-17;45;0;7.611258e-17;7.559361e-17;0;-4.552064e-17;1.890148e-17;-1.110223e-16;6.442212e-17;0.919179;-1.110223e-16;1.110223e-16;0
0.703509;-1.075601;0.943899;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-3.330669e-16;-1.062601e-17;0;0;0;0;-1.105149e-16;-3.335743e-16;1.115296e-16;45;0;1.487062e-16;1.96209e-16;-1.110223e-16;-8.398505e-18;-1.285352e-17;-3.330669e-16;-4.455013e-18;0.943899;-4.440892e-16;4.440892e-16;0
0.770674;-1.075601;0.916039;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-1.420723e-17;0;0;0;0;1.789226e-18;-1.128115e-16;5.730038e-17;45;0;7.640051e-17;7.581113e-17;0;-1.343842e-17;-1.497603e-17;-1.110223e-16;-1.537614e-18;0.916039;-1.110223e-16;1.110223e-16;0
0.83784;-1.075601;0.907932;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;2.392296e-17;0;0;0;0;4.935484e-18;-1.159578e-16;6.044663e-17;45;0;8.059552e-17;7.900176e-17;-1.110223e-16;-3.032463e-18;5.087837e-17;0;5.391083e-17;0.907932;-1.110223e-16;1.110223e-16;0
0.905005;-1.075601;0.898993;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;2.589845e-17;0;0;0;0;2.240464e-16;-1.130241e-16;1.685352e-16;45;0;2.247136e-16;1.980952e-16;-1.110223e-16;5.179691e-17;0;2.220446e-16;-5.179691e-17;0.898993;1.110223e-16;-1.110223e-16;0
0.97217;-1.075601;0.850876;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-2.310983e-17;0;0;0;0;2.244243e-16;-2.379707e-18;1.13402e-16;45;0;1.512027e-16;1.504157e-16;2.220446e-16;-2.721309e-17;-1.900656e-17;0;8.206533e-18;0.850876;2.220446e-16;-2.220446e-16;0
1.039336;-1.075601;0.82854;8.39567e-13;0;0;8.39567e-13;0;0;1.848906e-17;0;0;0;0;1.848906e-17;-1.848906e-17;1.848906e-17;45;0;2.465208e-17;2.134933e-17;0;3.714711e-18;3.326341e-17;0;2.954869e-17;0.82854;0;0;0
1.106501;-1.075601;0.838746;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;2.070092e-17;0;0;0;0;2.23958e-16;-1.913431e-18;1.129357e-16;45;0;1.50581e-16;1.499472e-16;0;2.587611e-18;3.881424e-17;2.220446e-16;3.622662e-17;0.838746;2.220446e-16;-2.220446e-16;0
1.173667;-1.075601;0.788106;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-3.867203e-17;0;0;0;0;2.607166e-16;1.833726e-16;3.867203e-17;45;0;5.156271e-17;1.546184e-16;2.220446e-16;-3.787588e-17;-3.946818e-17;2.220446e-16;-1.592303e-18;0.788106;4.440892e-16;-4.440892e-16;0
1.240832;-1.075601;0.707306;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;2.717891e-17;0;0;0;0;2.242479e-16;-1.132256e-16;1.687367e-16;45;0;2.249823e-16;1.983238e-16;2.220446e-16;5.435782e-17;0;-1.110223e-16;-5.435782e-17;0.707306;1.110223e-16;-1.110223e-16;0
1.307997;-1.075601;0.670335;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;2.220446e-16;5.81471e-17;0;0;0;0;2.295319e-16;-2.295319e-16;2.295319e-16;45;0;3.060425e-16;2.650406e-16;-2.220446e-16;1.305436e-16;-1.424945e-17;2.220446e-16;-1.447931e-16;0.670335;0;0;0
1.375163;-1.075601;0.584583;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;-3.330669e-16;2.194908e-17;0;0;0;0;-2.178628e-16;-3.372487e-16;5.969297e-17;45;0;7.959062e-17;1.974582e-16;-2.220446e-16;4.389816e-17;0;-3.330669e-16;-4.389816e-17;0.584583;-5.551115e-16;5.551115e-16;0
1.442328;-1.075601;0.458849;8.39567e-13;0;0;8.39567e-13;0;0;-2.506731e-17;0;0;0;0;2.506731e-17;-2.506731e-17;2.506731e-17;45;0;3.342308e-17;2.894524e-17;0;-5.257085e-17;2.436229e-18;0;5.500708e-17;0.458849;0;0;0
1.509493;-1.075601;0.324468;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;2.220446e-16;6.772361e-17;0;0;0;0;2.301875e-16;-3.412098e-16;2.856986e-16;45;0;3.809315e-16;3.319656e-16;-3.330669e-16;1.007342e-16;3.471302e-17;2.220446e-16;-6.602119e-17;0.324468;-1.110223e-16;1.110223e-16;0
-0.371137;-1.142766;0.29322;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;2.661405e-17;0;0;0;0;2.2519e-16;-3.145379e-18;1.141677e-16;45;0;1.522236e-16;1.51186e-16;0;4.135474e-18;4.909263e-17;2.220446e-16;4.495716e-17;0.29322;2.220446e-16;-2.220446e-16;0
-0.303971;-1.142766;0.357118;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;2.489633e-17;0;0;0;0;2.23159e-16;-3.341813e-16;2.786701e-16;45;0;3.715601e-16;3.239016e-16;2.220446e-16;5.573358e-17;-5.94093e-18;-3.330669e-16;-6.167451e-17;0.357118;-1.110223e-16;1.110223e-16;0
-0.236806;-1.142766;0.474902;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-3.330669e-16;-4.050459e-17;0;0;0;0;-2.925623e-16;-3.735715e-16;4.050459e-17;45;0;5.400612e-17;2.26917e-16;-3.330669e-16;-4.660025e-17;-3.440893e-17;-3.330669e-16;1.219132e-17;0.474902;-6.661338e-16;6.661338e-16;0
-0.169641;-1.142766;0.546378;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-2.674511e-17;0;0;0;0;-8.42772e-17;-1.377674e-16;2.674511e-17;45;0;3.566014e-17;8.019934e-17;-1.110223e-16;-2.490675e-17;-2.858346e-17;-1.110223e-16;-3.676719e-18;0.546378;-2.220446e-16;2.220446e-16;0
-0.102475;-1.142766;0.597705;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;1.251051e-17;0;0;0;0;1.392283e-18;-1.124146e-16;5.690344e-17;45;0;7.587125e-17;7.541144e-17;-1.110223e-16;2.502103e-17;0;0;-2.502103e-17;0.597705;-1.110223e-16;1.110223e-16;0
-0.03531;-1.142766;0.664244;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-3.330669e-16;-1.381617e-17;0;0;0;0;-1.101659e-16;-3.339233e-16;1.118787e-16;45;0;1.491716e-16;1.964737e-16;-1.110223e-16;-2.763235e-17;0;-3.330669e-16;2.763235e-17;0.664244;-4.440892e-16;4.440892e-16;0
0.031855;-1.142766;0.717089;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-2.503001e-17;0;0;0;0;2.239151e-16;-1.128928e-16;1.68404e-16;45;0;2.245386e-16;1.979463e-16;2.220446e-16;-4.033351e-17;-9.726519e-18;-1.110223e-16;3.060699e-17;0.717089;1.110223e-16;-1.110223e-16;0
0.099021;-1.142766;0.714731;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;6.901779e-18;0;0;0;0;2.221876e-16;-1.111653e-16;1.666764e-16;45;0;2.222352e-16;1.95987e-16;2.220446e-16;1.380356e-17;0;-1.110223e-16;-1.380356e-17;0.714731;1.110223e-16;-1.110223e-16;0
0.166186;-1.142766;0.806724;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-4.802074e-17;0;0;0;0;2.319849e-16;-9.940265e-18;1.209626e-16;45;0;1.612834e-16;1.580742e-16;0;-9.604147e-17;0;2.220446e-16;9.604147e-17;0.806724;2.220446e-16;-2.220446e-16;0
0.233352;-1.142766;0.874495;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-3.309891e-17;0;0;0;0;2.268735e-16;-4.828849e-18;1.158512e-16;45;0;1.544682e-16;1.52884e-16;0;-1.595489e-17;-5.024293e-17;2.220446e-16;-3.428804e-17;0.874495;2.220446e-16;-2.220446e-16;0
