Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],ext.Current Image [#],ext.Time [s],ext.Force [N]
1181,935,3.50615E-001,-5.99735E+000,7.92981E-003,1.35019E-002,-1.13030E-002,4.28576E-003,1.81225E-002,1.39815E-004,1.64443E-005,-7.24105E-005,1.73253E-004,-1.69932E-005,-2.47864E+001,1.91001E-004,7,6.99997E+000,3.20280E-001
1211,905,9.11716E-001,-6.56248E+000,-2.80948E-003,1.43949E-002,-1.21688E-002,-3.75316E-003,1.92193E-002,1.89579E-004,1.09267E-005,-4.06303E-005,1.98385E-004,2.12037E-006,-1.22293E+001,2.30309E-004,7,6.99997E+000,3.20280E-001
1151,1115,-1.83944E-001,-2.61236E+000,3.21361E-003,1.26094E-002,-1.12240E-002,5.22166E-003,1.76704E-002,-1.11261E-004,-3.06251E-005,-2.60919E-005,-2.29189E-005,-1.18967E-004,-7.35455E+001,1.52338E-004,7,6.99997E+000,3.20280E-001
1226,1040,1.21977E+000,-4.02349E+000,2.48631E-003,1.40055E-002,-1.17125E-002,1.75965E-004,1.82584E-002,4.72767E-004,7.40923E-005,-6.39561E-005,4.82776E-004,6.40837E-005,-8.89424E+000,5.97905E-004,7,6.99997E+000,3.20280E-001
1076,785,-1.65722E+000,-8.81412E+000,-1.81994E-004,1.36755E-002,-1.15841E-002,3.19376E-003,1.82047E-002,-2.69096E-004,2.14982E-005,8.76518E-006,2.17623E-005,-2.69360E-004,8.82739E+001,2.99258E-004,7,6.99997E+000,3.20280E-001
1121,755,-8.14534E-001,-9.37833E+000,1.33644E-003,1.34176E-002,-1.11654E-002,2.93969E-003,1.77014E-002,-1.28823E-004,2.05529E-005,-8.81465E-006,2.10713E-005,-1.29341E-004,-8.66346E+001,1.38794E-004,7,6.99997E+000,3.20280E-001
1151,710,-2.57757E-001,-1.02246E+001,3.35296E-003,1.28661E-002,-1.17532E-002,5.17722E-003,1.81790E-002,-7.10308E-005,-2.71320E-005,-1.89131E-005,-2.01076E-005,-7.80552E-005,-6.96248E+001,1.03707E-004,7,6.99997E+000,3.20280E-001
1106,1400,-9.81309E-001,2.75286E+000,2.60251E-003,1.26531E-002,-1.14918E-002,4.89124E-003,1.77788E-002,-1.20431E-004,9.31904E-006,-1.21610E-004,8.22767E-005,-1.93389E-004,-5.90392E+001,1.94104E-004,7,6.99997E+000,3.20280E-001
1181,1130,3.86586E-001,-2.32999E+000,7.48681E-003,1.35645E-002,-1.14441E-002,4.62504E-003,1.83400E-002,8.08048E-005,2.80842E-005,2.86230E-006,8.09597E-005,2.79292E-005,3.09856E+000,1.13111E-004,7,6.99997E+000,3.20280E-001
1136,800,-5.23591E-001,-8.53339E+000,4.50136E-003,1.32331E-002,-1.16040E-002,4.72370E-003,1.82231E-002,-8.87740E-005,3.44669E-005,-1.49733E-005,3.62600E-005,-9.05671E-005,-8.31711E+001,9.11645E-005,7,6.99997E+000,3.20280E-001
1166,1070,9.17213E-002,-3.45842E+000,4.03740E-003,1.30637E-002,-1.14451E-002,2.77210E-003,1.75879E-002,-4.10113E-008,-1.45011E-005,-5.91882E-005,5.23571E-005,-6.68992E-005,-4.15178E+001,7.03716E-005,7,6.99997E+000,3.20280E-001
1091,1430,-1.25973E+000,3.31731E+000,-2.19433E-003,1.23492E-002,-1.15950E-002,3.37363E-003,1.72722E-002,-1.22846E-004,-2.39502E-005,-9.37313E-005,3.25767E-005,-1.79373E-004,-5.89069E+001,1.91110E-004,7,6.99997E+000,3.20280E-001
1136,1415,-4.10692E-001,3.03626E+000,7.41284E-004,1.36866E-002,-1.16086E-002,-3.35049E-004,1.79497E-002,-5.27469E-005,-1.43183E-006,-5.39809E-005,3.26789E-005,-8.68577E-005,-5.77111E+001,8.77401E-005,7,6.99997E+000,3.20280E-001
1241,770,1.45038E+000,-9.10091E+000,-4.61485E-003,1.29215E-002,-1.22685E-002,8.05837E-004,1.78362E-002,-7.39340E-005,-1.01192E-005,-1.06988E-005,-8.37332E-006,-7.56800E-005,-8.07317E+001,9.26014E-005,7,6.99997E+000,3.20280E-001
1121,1595,-6.61627E-001,6.42874E+000,2.19979E-003,1.33193E-002,-1.13354E-002,2.73838E-003,1.77029E-002,-1.19492E-005,3.52830E-005,1.53100E-006,3.53326E-005,-1.19988E-005,8.81454E+001,3.59336E-005,7,6.99997E+000,3.20280E-001
1106,1385,-9.83662E-001,2.46944E+000,-5.29347E-003,1.32085E-002,-1.17582E-002,-1.49797E-003,1.77472E-002,-1.25393E-004,1.60977E-005,-1.12112E-004,7.79196E-005,-1.87214E-004,-6.11264E+001,1.88089E-004,7,6.99997E+000,3.20280E-001
1226,1340,1.27442E+000,1.62423E+000,-4.44382E-003,1.30099E-002,-1.18211E-002,-2.67777E-003,1.77810E-002,-1.98258E-004,-4.49833E-005,3.26463E-005,-3.83196E-005,-2.04922E-004,7.84634E+001,2.61570E-004,7,6.99997E+000,3.20280E-001
1196,980,6.41554E-001,-5.15138E+000,5.92402E-003,1.33294E-002,-1.12175E-002,4.47894E-003,1.79880E-002,2.90683E-004,1.21038E-005,-7.44751E-005,3.09344E-004,-6.55634E-006,-1.40662E+001,3.53475E-004,7,6.99997E+000,3.20280E-001
1211,1055,9.38388E-001,-3.74064E+000,5.04197E-003,1.30858E-002,-1.12948E-002,3.42742E-003,1.76226E-002,2.93093E-004,4.97732E-005,-5.77206E-005,3.06091E-004,3.67750E-005,-1.26908E+001,3.76476E-004,7,6.99997E+000,3.20280E-001
1226,905,1.19423E+000,-6.56270E+000,-3.20883E-003,1.38454E-002,-1.17780E-002,-4.09488E-003,1.86329E-002,2.38996E-004,1.02011E-005,-2.99878E-005,2.42861E-004,6.33593E-006,-7.34441E+000,2.84161E-004,7,6.99997E+000,3.20280E-001
1106,1565,-9.51207E-001,5.86246E+000,-8.57147E-004,1.25989E-002,-1.15253E-002,1.67336E-004,1.70761E-002,-3.51266E-005,4.24168E-005,1.41813E-005,4.49290E-005,-3.76387E-005,7.99546E+001,4.82247E-005,7,6.99997E+000,3.20280E-001
1211,725,8.77140E-001,-9.94461E+000,-1.04864E-003,1.33847E-002,-1.14845E-002,-9.27143E-004,1.76608E-002,-1.57487E-006,-2.97442E-005,-3.22894E-005,1.95681E-005,-5.08872E-005,-3.32166E+001,5.13374E-005,7,6.99997E+000,3.20280E-001
1181,740,3.13365E-001,-9.66146E+000,4.42104E-003,1.27514E-002,-1.13741E-002,5.59951E-003,1.79812E-002,-2.57290E-005,9.98523E-007,-2.36930E-005,1.48367E-005,-3.95672E-005,-5.97124E+001,3.99774E-005,7,6.99997E+000,3.20280E-001
1166,1685,2.04707E-001,8.12783E+000,1.43133E-003,1.29498E-002,-1.12797E-002,3.38435E-003,1.75038E-002,-1.12907E-006,1.14529E-005,-2.27647E-005,2.87798E-005,-1.84560E-005,-5.27240E+001,2.91603E-005,7,6.99997E+000,3.20280E-001
1106,1580,-9.48694E-001,6.14415E+000,-3.56172E-004,1.24859E-002,-1.22081E-002,1.50863E-003,1.75274E-002,-5.50779E-005,4.23692E-005,9.11257E-006,4.32141E-005,-5.59227E-005,8.47033E+001,5.86305E-005,7,6.99997E+000,3.20280E-001
1166,1085,9.41999E-002,-3.17591E+000,9.01747E-003,1.27742E-002,-1.07602E-002,7.62801E-003,1.83617E-002,-2.73885E-005,-2.01019E-005,-4.12936E-005,1.77088E-005,-6.51992E-005,-4.75211E+001,6.74284E-005,7,6.99997E+000,3.20280E-001
1106,1235,-1.01064E+000,-3.54736E-001,-5.73970E-004,1.30300E-002,-1.19966E-002,-5.00323E-004,1.77187E-002,-4.61767E-004,2.06305E-005,-2.04178E-005,2.14932E-005,-4.62629E-004,-8.75807E+001,5.22232E-004,7,6.99997E+000,3.20280E-001
1106,935,-1.06405E+000,-5.99704E+000,-7.53901E-004,1.38371E-002,-1.20459E-002,-1.63697E-003,1.84187E-002,-2.92248E-004,3.29176E-005,1.62860E-005,3.37313E-005,-2.93062E-004,8.71399E+001,3.20703E-004,7,6.99997E+000,3.20280E-001
1091,785,-1.37566E+000,-8.81457E+000,4.65403E-004,1.28966E-002,-1.15548E-002,6.90993E-003,1.86436E-002,-1.52224E-004,1.91113E-005,1.46492E-005,2.03548E-005,-1.53468E-004,8.51481E+001,1.66705E-004,7,6.99997E+000,3.20280E-001
1166,1220,1.19325E-001,-6.34976E-001,4.25637E-003,1.29833E-002,-1.09301E-002,2.44770E-003,1.71472E-002,-1.27611E-004,-1.19098E-005,9.03341E-005,3.75101E-005,-1.77030E-004,6.13178E+001,1.86570E-004,7,6.99997E+000,3.20280E-001
1211,1625,1.04491E+000,6.99794E+000,3.27193E-003,1.33359E-002,-1.16354E-002,2.53549E-003,1.78790E-002,6.93123E-005,-2.80552E-005,2.47147E-006,6.93750E-005,-2.81179E-005,1.45309E+000,6.97885E-005,7,6.99997E+000,3.20280E-001
1166,965,7.18809E-002,-5.43319E+000,3.65621E-003,1.27611E-002,-1.11278E-002,4.30965E-003,1.74713E-002,8.11836E-005,9.44884E-006,-6.78774E-005,1.22087E-004,-3.14549E-005,-3.10737E+001,1.26778E-004,7,6.99997E+000,3.20280E-001
1151,845,-2.32759E-001,-7.68871E+000,2.00396E-003,1.33191E-002,-1.17006E-002,4.90001E-003,1.83932E-002,-1.06188E-005,6.53754E-005,-2.30501E-005,7.18202E-005,-1.70637E-005,-7.43789E+001,7.50448E-005,7,6.99997E+000,3.20280E-001
1136,1265,-4.38512E-001,2.10532E-001,-9.37797E-004,1.34469E-002,-1.18875E-002,-9.90953E-004,1.79754E-002,-2.79337E-004,2.25626E-005,3.54440E-007,2.25630E-005,-2.79337E-004,8.99327E+001,3.10345E-004,7,6.99997E+000,3.20280E-001
1181,1085,3.78205E-001,-3.17689E+000,3.43903E-003,1.35084E-002,-1.18253E-002,6.92496E-004,1.79665E-002,5.09545E-005,9.23827E-007,-4.15923E-005,7.44746E-005,-2.25963E-005,-2.94878E+001,7.63693E-005,7,6.99997E+000,3.20280E-001
1211,1505,1.02241E+000,4.73362E+000,-1.45013E-003,1.34027E-002,-1.17581E-002,-1.21316E-003,1.78705E-002,1.18748E-004,2.05630E-005,4.11606E-005,1.33720E-004,5.59087E-006,1.99888E+001,1.57733E-004,7,6.99997E+000,3.20280E-001
1136,710,-5.39259E-001,-1.02242E+001,-5.32400E-004,1.39980E-002,-1.20144E-002,1.52112E-004,1.84475E-002,-8.71979E-005,-3.16503E-005,-1.02674E-005,-2.98132E-005,-8.90350E-005,-7.98558E+001,1.23669E-004,7,6.99997E+000,3.20280E-001
1196,800,6.07453E-001,-8.53464E+000,6.63258E-003,1.28073E-002,-1.11888E-002,7.38827E-003,1.85419E-002,2.53925E-005,1.84207E-005,-3.14863E-005,5.35852E-005,-9.77206E-006,-4.18412E+001,5.70758E-005,7,6.99997E+000,3.20280E-001
1181,1145,3.89152E-001,-2.04807E+000,3.84565E-003,1.34581E-002,-1.18323E-002,1.84246E-003,1.80144E-002,5.99323E-005,2.19841E-005,3.16260E-005,7.78393E-005,4.07704E-006,2.95191E+001,9.23250E-005,7,6.99997E+000,3.20280E-001
1211,980,9.24865E-001,-5.15186E+000,4.01731E-003,1.33193E-002,-1.17352E-002,7.11163E-004,1.77658E-002,3.80841E-004,1.85457E-005,-7.57397E-005,3.96037E-004,3.34933E-006,-1.13452E+001,4.59250E-004,7,6.99997E+000,3.20280E-001
1181,1685,4.88376E-001,8.12871E+000,2.82552E-003,1.28810E-002,-1.11705E-002,3.08656E-003,1.73271E-002,-1.57853E-006,1.54049E-005,-2.24097E-005,3.08779E-005,-1.70515E-005,-5.53766E+001,3.09340E-005,7,6.99997E+000,3.20280E-001
1136,1490,-3.97052E-001,4.44927E+000,6.07813E-003,1.34944E-002,-1.15829E-002,4.17702E-003,1.82677E-002,6.38494E-006,2.29321E-005,7.32549E-007,2.29645E-005,6.35257E-006,8.74701E+001,3.08460E-005,7,6.99997E+000,3.20280E-001
1166,1340,1.41013E-001,1.62417E+000,5.62362E-003,1.27645E-002,-1.12476E-002,5.64505E-003,1.79251E-002,-1.76074E-004,4.42171E-005,-3.79524E-005,5.05723E-005,-1.82429E-004,-8.04939E+001,1.88369E-004,7,6.99997E+000,3.20280E-001
1106,1430,-9.75544E-001,3.31815E+000,4.02270E-003,1.29788E-002,-1.13966E-002,6.42955E-003,1.84301E-002,-7.99219E-005,-1.35461E-005,-8.41856E-005,4.37572E-005,-1.37225E-004,-5.57577E+001,1.40194E-004,7,6.99997E+000,3.20280E-001
1151,1655,-8.29575E-002,7.56067E+000,-6.18652E-003,1.41706E-002,-1.21204E-002,-5.47107E-003,1.94330E-002,1.77372E-005,1.38468E-005,-2.03695E-005,3.62542E-005,-4.67022E-006,-4.22725E+001,3.94438E-005,7,6.99997E+000,3.20280E-001
1121,1385,-7.02187E-001,2.47130E+000,9.62903E-003,1.13108E-002,-1.04790E-002,1.19039E-002,1.94794E-002,-9.40967E-005,2.02188E-005,-9.88737E-005,7.72671E-005,-1.51145E-004,-6.00159E+001,1.51158E-004,7,6.99997E+000,3.20280E-001
1151,695,-2.58935E-001,-1.05065E+001,-5.83643E-003,1.45073E-002,-1.22762E-002,-3.28973E-003,1.92870E-002,-5.68136E-005,-5.26104E-005,-7.99311E-006,-4.64472E-005,-6.29768E-005,-5.23657E+001,1.09839E-004,7,6.99997E+000,3.20280E-001
1121,1400,-6.97270E-001,2.75375E+000,5.76023E-003,1.29229E-002,-1.13962E-002,3.20883E-003,1.75262E-002,-8.24213E-005,7.69385E-006,-1.03234E-004,7.52749E-005,-1.50002E-004,-5.67897E+001,1.50003E-004,7,6.99997E+000,3.20280E-001
1211,1535,1.02763E+000,5.29984E+000,2.88412E-003,1.29711E-002,-1.14299E-002,2.75764E-003,1.75070E-002,7.72035E-005,-3.45890E-006,1.59009E-005,8.02248E-005,-6.48024E-006,1.07586E+001,8.91302E-005,7,6.99997E+000,3.20280E-001
1121,1235,-7.27964E-001,-3.53361E-001,7.10993E-003,1.24978E-002,-1.10084E-002,6.16946E-003,1.77606E-002,-3.88197E-004,1.23895E-005,7.55532E-006,1.25320E-005,-3.88340E-004,8.89199E+001,4.41359E-004,7,6.99997E+000,3.20280E-001
1136,680,-5.45911E-001,-1.07876E+001,-5.95605E-003,1.33320E-002,-1.18781E-002,-7.18610E-004,1.78703E-002,-3.62089E-005,-9.22636E-005,-1.67402E-005,-3.15902E-005,-9.68824E-005,-1.54245E+001,1.33889E-004,7,6.99997E+000,3.20280E-001
1091,1355,-1.27066E+000,1.90519E+000,1.02423E-002,1.38564E-002,-1.14709E-002,5.91805E-003,1.89369E-002,-2.82304E-004,2.81049E-005,-8.61147E-005,5.03946E-005,-3.04594E-004,-7.54882E+001,3.26532E-004,7,6.99997E+000,3.20280E-001
1106,785,-1.09184E+000,-8.81533E+000,-2.88165E-003,1.36856E-002,-1.18718E-002,8.78816E-004,1.81385E-002,-1.57531E-004,2.50196E-005,3.91741E-006,2.51036E-005,-1.57615E-004,8.87712E+001,1.69375E-004,7,6.99997E+000,3.20280E-001
1211,665,8.65154E-001,-1.10720E+001,-1.45687E-003,1.30438E-002,-1.19122E-002,2.96709E-003,1.79121E-002,1.47118E-004,-1.17952E-004,-2.31860E-004,2.81649E-004,-2.52484E-004,-3.01235E+001,3.09758E-004,7,6.99997E+000,3.20280E-001
1226,1055,1.22180E+000,-3.74082E+000,4.68186E-003,1.34044E-002,-1.13368E-002,3.81754E-003,1.79659E-002,3.90232E-004,8.69353E-005,-6.02667E-005,4.01769E-004,7.53988E-005,-1.08367E+001,5.13025E-004,7,6.99997E+000,3.20280E-001
1196,740,5.96729E-001,-9.66239E+000,2.20718E-003,1.32712E-002,-1.15344E-002,3.71203E-003,1.79707E-002,-5.36765E-006,-4.10383E-006,-2.51961E-005,2.04683E-005,-2.99398E-005,-4.57183E+001,3.06056E-005,7,6.99997E+000,3.20280E-001
1181,1220,4.01568E-001,-6.36420E-001,-9.09261E-004,1.23162E-002,-1.18568E-002,-2.64013E-004,1.70980E-002,-4.33344E-005,-1.10571E-005,9.25358E-005,6.67368E-005,-1.21128E-004,4.99466E+001,1.21338E-004,7,6.99997E+000,3.20280E-001
1121,800,-8.06302E-001,-8.53317E+000,2.11320E-003,1.33570E-002,-1.16182E-002,2.59739E-003,1.78924E-002,-1.17496E-004,3.36666E-005,-8.55001E-006,3.41487E-005,-1.17978E-004,-8.67730E+001,1.21415E-004,7,6.99997E+000,3.20280E-001
1136,1085,-4.71207E-001,-3.17561E+000,9.60653E-003,1.31530E-002,-1.10196E-002,5.36919E-003,1.79795E-002,-1.83895E-004,-3.84952E-005,-4.53638E-005,-2.55029E-005,-1.96887E-004,-7.40182E+001,2.43410E-004,7,6.99997E+000,3.20280E-001
1166,935,6.74187E-002,-5.99810E+000,2.95803E-003,1.35063E-002,-1.21345E-002,1.00571E-003,1.81845E-002,5.36741E-005,2.15821E-005,-6.03453E-005,1.00070E-004,-2.48141E-005,-3.75547E+001,1.04222E-004,7,6.99997E+000,3.20280E-001
1076,845,-1.64421E+000,-7.68584E+000,2.54276E-002,1.37045E-002,-1.13454E-002,9.34016E-003,2.00940E-002,-1.72138E-004,5.93214E-006,1.32846E-005,6.91775E-006,-1.73124E-004,8.57569E+001,1.96035E-004,7,6.99997E+000,3.20280E-001
1196,1085,6.62101E-001,-3.17670E+000,3.56003E-003,1.43028E-002,-1.15101E-002,1.15902E-003,1.83956E-002,1.29252E-004,2.97441E-005,-4.34611E-005,1.45561E-004,1.34350E-005,-2.05689E+001,1.76349E-004,7,6.99997E+000,3.20280E-001
1241,1700,1.62594E+000,8.41446E+000,2.82701E-003,1.30432E-002,-1.12835E-002,2.36121E-003,1.74074E-002,-1.42783E-004,6.75218E-005,-2.59296E-005,7.06716E-005,-1.45933E-004,-8.30739E+001,1.45957E-004,7,6.99997E+000,3.20280E-001
1271,1730,2.19689E+000,8.98189E+000,2.90208E-003,1.12801E-002,-1.08883E-002,5.96842E-003,1.67755E-002,-4.72433E-004,1.84520E-004,-3.99693E-005,1.86943E-004,-4.74856E-004,-8.65312E+001,4.78421E-004,7,6.99997E+000,3.20280E-001
1226,1070,1.22508E+000,-3.45929E+000,-5.59362E-003,1.41792E-002,-1.19201E-002,-3.89741E-003,1.89296E-002,3.84055E-004,9.39671E-005,-5.34703E-005,3.93597E-004,8.44251E-005,-1.01182E+001,5.10262E-004,7,6.99997E+000,3.20280E-001
1151,1220,-1.63425E-001,-6.35194E-001,1.01823E-002,1.31408E-002,-1.13994E-002,6.11558E-003,1.84398E-002,-2.11946E-004,-9.87140E-006,8.23323E-005,1.94260E-005,-2.41244E-004,7.04122E+001,2.68054E-004,7,6.99997E+000,3.20280E-001
1091,1565,-1.23370E+000,5.86299E+000,4.17989E-003,1.30982E-002,-1.10959E-002,2.68734E-003,1.73753E-002,-2.66018E-005,5.79994E-005,1.20808E-005,5.96907E-005,-2.82931E-005,8.20305E+001,5.97176E-005,7,6.99997E+000,3.20280E-001
1136,1370,-4.18806E-001,2.18734E+000,-2.44862E-003,1.39049E-002,-1.22828E-002,-2.80609E-003,1.87640E-002,-1.14878E-004,3.22464E-005,-7.73175E-005,6.54052E-005,-1.48037E-004,-6.67872E+001,1.48371E-004,7,6.99997E+000,3.20280E-001
1166,1655,1.98974E-001,7.56156E+000,-3.36725E-003,1.28562E-002,-1.19696E-002,-5.72816E-004,1.75751E-002,3.07658E-005,1.14404E-005,-1.66072E-005,4.03168E-005,1.88945E-006,-2.99037E+001,4.76822E-005,7,6.99997E+000,3.20280E-001
1211,920,9.13423E-001,-6.28037E+000,-1.86928E-003,1.34298E-002,-1.17120E-002,-1.86812E-003,1.79171E-002,3.01422E-004,-4.52111E-006,-6.11267E-005,3.13183E-004,-1.62820E-005,-1.08907E+001,3.52608E-004,7,6.99997E+000,3.20280E-001
1121,1430,-6.92156E-001,3.31786E+000,2.63828E-003,1.30079E-002,-1.17138E-002,3.84225E-003,1.79215E-002,-4.91511E-005,-5.50453E-006,-6.73724E-005,4.34910E-005,-9.81466E-005,-5.39741E+001,9.83581E-005,7,6.99997E+000,3.20280E-001
1256,1700,1.91016E+000,8.41501E+000,-3.96435E-003,1.36289E-002,-1.15728E-002,-3.77596E-003,1.82738E-002,-2.02538E-004,7.87818E-005,-2.71905E-005,8.13858E-005,-2.05142E-004,-8.45296E+001,2.06595E-004,7,6.99997E+000,3.20280E-001
1091,830,-1.36677E+000,-7.96966E+000,-8.27121E-005,1.33879E-002,-1.17445E-002,3.69982E-003,1.81895E-002,-1.34909E-004,2.93406E-005,1.24056E-005,3.02723E-005,-1.35841E-004,8.57050E+001,1.42628E-004,7,6.99997E+000,3.20280E-001
1151,1370,-1.36475E-001,2.18861E+000,6.45423E-003,1.27781E-002,-1.10460E-002,4.26308E-003,1.74203E-002,-7.20596E-005,2.75579E-005,-6.34992E-005,5.84527E-005,-1.02954E-004,-6.40553E+001,1.03269E-004,7,6.99997E+000,3.20280E-001
1136,695,-5.42712E-001,-1.05056E+001,-3.31594E-003,1.35778E-002,-1.18648E-002,1.53857E-005,1.80313E-002,-7.20476E-005,-5.57541E-005,4.46665E-006,-5.46099E-005,-7.31917E-005,7.56326E+001,1.28251E-004,7,6.99997E+000,3.20280E-001
1151,1070,-1.92121E-001,-3.45806E+000,7.85428E-003,1.23520E-002,-1.10424E-002,7.12835E-003,1.80367E-002,-9.61401E-005,-2.44124E-005,-5.69102E-005,6.99172E-006,-1.27544E-004,-6.11092E+001,1.43409E-004,7,6.99997E+000,3.20280E-001
1151,1730,-7.08022E-002,8.97642E+000,1.30474E-003,1.27001E-002,-1.14217E-002,3.70437E-003,1.74777E-002,-3.27343E-005,1.75789E-006,-3.80983E-005,2.63318E-005,-5.73082E-005,-5.71775E+001,5.73709E-005,7,6.99997E+000,3.20280E-001
1241,1655,1.61735E+000,7.56463E+000,3.26694E-004,1.30261E-002,-1.18277E-002,6.09872E-004,1.76053E-002,-5.60474E-005,-6.10119E-006,-1.09834E-005,-3.79260E-006,-5.83560E-005,-7.81298E+001,6.96767E-005,7,6.99997E+000,3.20280E-001
1211,1085,9.44161E-001,-3.17606E+000,6.21531E-003,1.32543E-002,-1.11891E-002,4.43773E-003,1.79043E-002,2.07523E-004,6.62801E-005,-4.68654E-005,2.21659E-004,5.21446E-005,-1.67844E+001,2.90769E-004,7,6.99997E+000,3.20280E-001
1226,920,1.19625E+000,-6.28125E+000,-1.69070E-003,1.32248E-002,-1.19923E-002,-1.32584E-003,1.79017E-002,3.79935E-004,-1.44763E-005,-5.37534E-005,3.87129E-004,-2.16709E-005,-7.62351E+000,4.35047E-004,7,6.99997E+000,3.20280E-001
1061,695,-1.95557E+000,-1.05041E+001,-5.23890E-004,1.41185E-002,-1.16069E-002,3.60775E-003,1.86297E-002,-1.39974E-004,-1.31369E-004,3.85369E-005,-9.68950E-005,-1.74448E-004,4.81852E+001,2.75012E-004,7,6.99997E+000,3.20280E-001
1226,1190,1.24619E+000,-1.19970E+000,5.00105E-003,1.27665E-002,-1.08183E-002,5.95318E-003,1.77612E-002,2.64666E-004,1.87403E-005,5.87415E-005,2.77977E-004,5.42979E-006,1.27673E+001,3.24161E-004,7,6.99997E+000,3.20280E-001
1256,1655,1.90069E+000,7.56536E+000,8.75426E-004,1.27171E-002,-1.15225E-002,1.34428E-003,1.72134E-002,-6.43043E-005,1.41072E-006,-3.50381E-005,1.65874E-005,-7.94810E-005,-6.65802E+001,8.38569E-005,7,6.99997E+000,3.20280E-001
1226,1085,1.22629E+000,-3.17650E+000,1.72400E-003,1.26198E-002,-1.14797E-002,3.72112E-003,1.74611E-002,2.85716E-004,1.10324E-004,-5.18636E-005,2.99905E-004,9.61359E-005,-1.53001E+001,4.13145E-004,7,6.99997E+000,3.20280E-001
1076,830,-1.64689E+000,-7.96825E+000,7.02063E-003,1.48511E-002,-1.19124E-002,9.56220E-004,1.90624E-002,-2.39747E-004,2.53814E-005,4.87553E-006,2.54710E-005,-2.39837E-004,8.89468E+001,2.63468E-004,7,6.99997E+000,3.20280E-001
1271,1700,2.19351E+000,8.41614E+000,2.58717E-003,1.30836E-002,-1.13343E-002,1.50763E-003,1.73758E-002,-4.21366E-004,4.45665E-005,5.98186E-006,4.46433E-005,-4.21443E-004,8.92646E+001,4.63022E-004,7,6.99997E+000,3.20280E-001
1166,1370,1.46679E-001,2.18937E+000,9.37527E-003,1.24113E-002,-1.10488E-002,5.21278E-003,1.74152E-002,-2.91919E-005,1.98662E-005,-4.87466E-005,4.99074E-005,-5.92331E-005,-5.83556E+001,6.36986E-005,7,6.99997E+000,3.20280E-001
1091,1730,-1.20370E+000,8.97394E+000,4.82075E-003,1.34822E-002,-1.12725E-002,5.97971E-003,1.85633E-002,-1.11135E-004,-5.04962E-005,-7.13239E-005,-3.31495E-006,-1.58317E-004,-5.65151E+001,1.84752E-004,7,6.99997E+000,3.20280E-001
1151,1250,-1.58567E-001,-7.14014E-002,2.75156E-003,1.30120E-002,-1.15251E-002,3.03860E-003,1.76457E-002,-2.46762E-004,2.84815E-006,4.70371E-005,1.14177E-005,-2.55331E-004,7.96747E+001,2.88465E-004,7,6.99997E+000,3.20280E-001
1076,695,-1.67323E+000,-1.05050E+001,-6.93848E-003,1.40644E-002,-1.18747E-002,-1.06445E-003,1.84377E-002,-1.71938E-004,-6.32633E-005,8.69468E-005,-1.50712E-005,-2.20130E-004,6.10017E+001,2.63318E-004,7,6.99997E+000,3.20280E-001
1091,965,-1.34332E+000,-5.43274E+000,1.64391E-004,1.25361E-002,-1.12584E-002,3.91684E-003,1.72988E-002,-3.75895E-004,4.73352E-005,3.14546E-005,4.96601E-005,-3.78220E-004,8.57727E+001,4.11070E-004,7,6.99997E+000,3.20280E-001
1196,1115,6.66082E-001,-2.61252E+000,4.37312E-003,1.28804E-002,-1.16784E-002,3.32765E-003,1.77021E-002,1.86777E-004,4.88788E-005,-4.09454E-005,1.98018E-004,3.76375E-005,-1.53520E+001,2.53195E-004,7,6.99997E+000,3.20280E-001
1151,1490,-1.14603E-001,4.45060E+000,6.10856E-003,1.26014E-002,-1.08812E-002,4.18890E-003,1.71681E-002,2.56081E-005,2.73292E-005,4.07636E-006,3.06348E-005,2.23024E-005,5.09601E+001,5.31554E-005,7,6.99997E+000,3.20280E-001
1136,1040,-4.79370E-001,-4.02325E+000,-6.29980E-003,1.40157E-002,-1.16517E-002,-3.59446E-003,1.85775E-002,-1.69036E-004,-2.39393E-005,-5.20707E-005,-7.18691E-006,-1.85788E-004,-7.21658E+001,2.18797E-004,7,6.99997E+000,3.20280E-001
1151,1085,-1.88225E-001,-3.17641E+000,4.06072E-003,1.33635E-002,-1.14022E-002,2.13931E-003,1.76966E-002,-1.05673E-004,-3.32420E-005,-4.25485E-005,-1.35832E-005,-1.25332E-004,-6.52015E+001,1.53166E-004,7,6.99997E+000,3.20280E-001
1106,1655,-9.33783E-001,7.55978E+000,5.88358E-003,1.33485E-002,-1.12198E-002,4.36612E-003,1.79758E-002,-5.51124E-005,2.60444E-005,-4.90807E-005,4.91490E-005,-7.82170E-005,-6.47914E+001,7.90715E-005,7,6.99997E+000,3.20280E-001
